epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5
C1CCCC([N+]1(C)CCCC[N+]1(CCCCC1)C)C,C1C(C)(C)C2C(C)(C)C(C1C2)[N+](C)(C)C,CC[N+]1(CC)CC(C)CC(C)C1,C12CC3CC(CC(C3)(C1)C2)[N+](C)(C)C,C1C2(CC3CC(CC1C3)C2)[N+](C)(C)C,C12CC3(CC(CC(C3)C1)C2)[N+](C)(C)C
C1CN(CCCN(CCN(CCN(C)CCN1C)C)C)C,CC1(C)CC(NCCNC(CC(C)(C)NCCN1)C)C,C1CNCCN1,C1CNCCC1,C1CC(N)CCN1,C(CCCC[N+]1(C)CCCC1)[N+]1(CCCC1)C
C1C2CCC(C2)CC[N+](C)(C1)C,C1C2CCCCC2C[N+]1(C)C,C[N+]1(CC2CCC1CC2)CCCCC[N+]12CCC(CC2)CC1,C1C2CC3CC(C2)CC1([N+](C)(C)C)C3,C12CC3CC(CC(C2)C3)(C1)[N+](C)(C)C,C1C2CC3CC1CC([N+](C)(C)C)(C3)C2
C1CCCCC2CCCCC[N+]2(C1)CCCC2,C1C2C(CCCC2)[N+](CC1)(C)C,C1C(C[N+](CC1)(C)C)C,C1CCC2C(C1)[N+](C)(C)CCC2,C12CC3CC(CC(C3)C1)([N+](C)(C)C)C2,C12CC3CC(CC(C3)([N+](C)(C)C)C1)C2
C1CCCC(C1)N(C)CCCC[N+]1(CCCC1)C,C1[N+](CCCCC[N+]2(CCCC2)C)(CCC1)C,C(CN(C)C)CCN(C)C,C1CCC(N)C1,C1CCC(CC1)N,C(CCCCCCCCCCCCCC)CCCCCC[N+](C)(C)C
C1CCCCC1N(C)C1CCCCC1,C(CC[N+]1(CCCC1)C)C[N+]1(C)CCCC1,C1CC[N+](C1)(CCCC[N+]1(CCCC1)C)C,C1CC[N+](C1)(CCCCC[N+]1(C)CCCC1)C,C(C)CN(CCC)CCC,C1CC[N+](C1)(CCCCC[N+]1(C)CCCC1)C
N1(C)CCCN(C)CCN(C)CCCN(C)CCN(C)CC1,C(CCCC[N+](C)(C)CCCCC[N+](C)(C)C,C(CCCC[N+](C)(C)C)CCC[N+](C)(C)C,C1C(C)CC(C)NC1,C(CCCCCCCCCCCCCCCC[N+](C)(C)C)CCC[N+](C)(C)C,C(CNCC)C
C1CC2CCCC1CCC2,C1C2CC3CC(C2)CC1([N+](C)(C)C)C3,C1CC2C(CCC[N+]2(C)C)C1,C1CCC2CCC[N+](C)(C)C21,C[N+]1(C)CC2(CCCC(C)(C)C2)C1,C1CCCCC2CCC[N+](CC21)(C)C
C1CC[N+](CCCC[N+]2(C)CCCC2)(CC1)C,C1C[N+](CC1)(CCCCC[N+]1(CCCC1)C)C,C1CCCC[N+]1(C)CCCC[N+]1(CCCC1)C,C1CCCC[N+]1(C)CCCCC[N+]1(C)CCCC1,C(CC[N+]1(C)CCCC1)[N+]1(C)CCCC1,CC1CC(NCCNC(CC(C)(NCCN1)C)(C)C)C
C1CCC(NCCNC(CCNC(CCN1C)C)C)(C)C,C1CC[N+](C1)(CCCC[N+]1(C)CCCC1)C,C(CC[N+]1(CCCC1)C)C[N+]1(CCCC1)C,C1C[N+](CCCCC[N+]2(C)CCCC2)(C)CC1,C1CC[N+](CCCCC[N+]2(C)CCCC2)(C1)C,[N+]1(C)(CCCC1)CCCCC[N+]1(C)CCCC1
C1CN(C)CCN(C)CCN(CCN(C)CCN1C)C,C(CCCCCN)CN,CC1(CC(C)NCCNC(CC(NCCN1)C)(C)C)C,C1CCCC(N1)N,C1CCC(CC1)N,C1(N)CCCCC1
C1CCN(CCN(CCNC(CCN(CCN1C)C)C)C)C,C1CN(CCN(CCN(CCN(C)CCN(C)CCN1)C)C)C,C(C)NCCC,C1CCCNC1,C1NCCC1,C1CCC(N)CC1
C1C[N+](CC)(CC)CC2C3C=CC(C2C1C3)C[N+](C)(C)C,C1C([N+](C)(CCC1)C)C,C1(C)C[N+](C)(CC(C)C1)C,C1CCC(C)(C)C[N+]1(CC)CC,C1C(C)(C)C[N+](C)(C)CC1(C)C,C1CC(C[N+](C)(C1)C)C
C(CCCCCCCCCCCCCCCC[N+](C)(C)C)C,C1C[N+](CCCC[N+]2(CCCC2)C)(C)CC1,C1CN(CCN(C)CCN(CCN(C)CCN(C)CCN1C)C)C,C1C[N+](C)(CC1)CCCCC[N+]1(CCCC1)C,C1CCC[N+]1(C)CCCCCC[N+]1(C)CCCC1,C(CCCCCCCCCCCCC)C[N+](C)(C)C
C12CC3CC(CC(C3)C2)C[N+](C1)(C)C,C1C(C[N+](C)(C)CC1)C,C1(C[N+](CC(C)C1)(C)CC)C,C1CC[N+](CC)(CC)C(C)C1,C1CC(C)[N+](CC)(CC)C(C)C1,C1CCC(C)[N+](CC)(C1C)CC
C1C2(C)CC(C)(CC(C1)(C)C)C2(C)C,C1[N+](CC)(CC)CCCC1,C1C2CC3(CC(C2)CC1C3)[N+](C)(C)C,C1C(C)C[N+](C)(CC1C)C,C1CCC(C)[N+](C)(C)C1C,C1CC(C)C[N+](C)(C)C1
C1CCCC(NCCNC(CCNC(C)CCN1C)C)C,C1CCCC[N+]1(C)CCCC[N+]1(C)CCCC1,C(C)(NC(C)C)C,C1[N+](C)(CCCCC[N+]2(CCCC2)C)CCC1,C1CC[N+](C1)(C)CCCCC[N+]1(C)CCCC1,C1CC[N+](CCCCC[N+]2(CCCC2)C)(C)C1
CC1CCCC([N+](C)(C)C1)C,C(CCCCC[N+](C)(C)C)C[N+](C)(C)C,C1CNCCC1,C1CC[N+](CCCCC[N+]2(C)CCCC2)(C1)C,C1CC[N+](CCCCC[N+]2(C)CCCC2)(C)C1,CCN(C(C)C)C(C)C
C1CCC[N+](CCCC[N+]2(CCCC2)C)(C)C1,C(C[N+](CC)(CC)CC)CC[N+](CC)(CC)CC,C1CCCCC1N,C1CCC[N+]1(C)CCCCC[N+]1(CCCC1)C,C(CCCCCCCCCCCCCCCC)CCC[N+](C)(C)C,C(O)CNCCN
C1CC[N+](C)(CCC1)C,C1CC[N+](C)(CCCC[N+]2(C)CCCC2)C1,C(CCCC[N+](C)(C)C)C[N+](C)(C)C,C1CCCCCCC1N,C(CCCCCCCCCCCCCC)CCCCC[N+](C)(C)C,C(CCC[N+]1(CCCC1)C)C[N+]1(C)CCCC1
C(CCCCCC[N+](C)(C)C)C[N+](C)(C)C,C(CCC[N+](C)(C)C)C[N+](C)(C)C,C1CC[N+](C1)(CCCC[N+]1(CCCC1)C)C,C1CCC[N+]1(C)CCCCC[N+]1(C)CCCC1,C(CN)CCCCCCN,C(CCCCCCCCCCCCCCCCCC)CCC[N+](C)(C)C
C1CC[N+](CCCC[N+]2(C)CCCC2)(C)CC1,C1CCC[N+](C1)(C)CCC[N+]1(CCCC1)C,Cn1c(C)[n+](C)cc1,Cn1c([n+](C)cc1)C,Cn1cc[n+](c1C)C,C[n+]1cn(C)c(C)c1
C1CCNC(C)CCNC(C)CCNC(CCN1C)C,C1CC(N)CCC1,C(NCCN)CNCNCCN,C1CCC(N)C1,C1CCCCC1N,C(CNCCC)C
C1CN(CCCN(CC(C)NCCN(CCN1C)C)C)C,CN1CCCN(C)CCN(C)CCCN(C)CC1,C1CN(CCN(C)CCN(CCN(CCN(C1)C)C)C)C,C(C)CNCCC,C(CCCCCCCC[n+]1cn(cc1)C)CC,C1CCC(N)CC1
C1C2CC3CC(CC(C3)C2)[N+](C)(C)C1,C1CC[N+](CCCCC[N+]2(CCCC2)C)(C1)C,C1C2CCC(CC2)[N+]1(CC)CC,C1CC(C)[N+](C)(C)CC1,C1C2CC3CC(CC1(C3)[N+](C)(C)C)C2,C1C([N+]2(CCCC2)C(CC1)C)C
C1CCC(C)[N+](CC)(CC1)CC,CC1(C)C2(C)CC(C)(C)C1[N+](C)(C)C2,C1C[N+](C)(CC1)CC(C)C,C1CCC([N+](C)(C1C)CC)C,C1CCC(C)[N+](C1C)(C)C,C1CCC(C)[N+]2(CCCC2)C1C
CC1(CC2C3C[N+](C)(C)C)C(C1C3)C2,C12C(C3C5C[N+](CC)(CC)CC4C(C3C[N+](CC)(CC)CC43)C1)C=C2,C1(C)CC(C[N+](C)(C)C1)C,C1CC(C)CC(C)C[N+]1(CC)CC,C1CCC([N+](C1C)(CC)CC)C,C1[N+](CC)(CC)CC(CC1C)C
C1C2C[N+](C)(C)CC3CC(C1CC(C3)C2)C,C1CC(C)(C)C[N+](C1)(CC)CC,CC[N+]1(CC)CC(CC(C1)C)C,C1CC([N+](C)(C)CC)CC(C)C1,C1(C)CC(C[N+](C1)(CC)CC)C,C1[N+](CC)(CC)CC(CC1C)C
C1CCC[N+](C)(CC1)C,C1C2C3C=CC(C4C[N+](CC)(CC)CC43)C2C[N+]1(CC)CC,CC1[N+](CC)(CC)CCCC1,C1C2C3C=CC(C2C[N+]1(CC)CC)C1C[N+](CC)(CC)CC31,C12C3C(C[N+](CC)(CC)C3)C(C=C2)C2C[N+](CC)(CC)C1,CC1CCCC([N+]1(CC)CC)C
C1CCC(CC1)N(C)CCCC[N+]1(C)CCCC1,C1C[N+](CCCCC[N+]2(CCCC2)C)(CC1)C,C(CCCCCC[N+](C)(C)C)C[N+](C)(C)C,C1CC[N+](C1)(C)CCCCC[N+]1(CCCC1)C,C(CCCC[N+]1(C)CCCC1)[N+]1(C)CCCC1,C(CNCCC)C
C12CC3CC([N+](C)(C)C)CC(C(C3)C1)C2,C1C(C)(C)C2CC1(C[N+](C)(C)C)C2,C1C(C)[N+](CC(C)C1)(C)C,C1C2C(CCC[N+]2(C)C)CC1,C1[N+](CC)(CC)CC(CC1C)C,C1[N+](CC(C)CC1C)(C)C
C(C)NCCCN,C(N(CC)CC)C,C1CCCC(N)C1,C(CNCCN)CNCCN,C(CNCCCN)NCCN,C(CNCCNCCNCCN)N
C(C)NCCCNC,C(CCCC[N+](C)(C)C)C[N+](C)(C)C,C1CCC(N)CC1,C(CNCCN)CNCCN,C(CNCCN)NCCNCCN,C(CN)NCCNCCN
C(C)Cn1c([n+](cc1)C)C,C1(C)(NCCNC(CC(NCCNC(C)(C)C1)C)C)C,C1CCNCC1,C[n+]1ccn(C)c1,c1n(C)c[n+](c1)C,Cc1n(C)cc[n+]1C
C(C)CNCCC,C1CCC(N(C1)C)C,C1CN(CCN(C)CCN(CCN(CCN(C1)C)C)C)C,C1CCCCCN1,CC1CC(C)(N)CC(NCCNC(CC(C)(N)C1)C)C,C(CNCCC)C
C1CC(C)C[N+](CC)(CC1)CC,C1C[N+](C)(CC)CC(C)(C)C1,C1CCC[N+](C)(C1)C,C1CC(C)(C)C[N+](C1)(CC)CC,CC1(C)C2CC1[N+](C)(CCC2)CC,C1[N+](C)(CC(CC1C)C)C
C1C2CC3CC(CC(C3)C2)C1[N+](C)(C)C,C1CC(C)(C)C[N+](C)(C)C1,CC12CC(C[N+](C)(C1)C)C2(C)C,C12C(C(C)(CC1)CC[N+]2(CC)CC)C,CC1(C)C[N+](C)(C)CCC1,C1CCC(C)(C[N+]1(C)C)C
C(CCCCC[N+]1(C)CCCCC1)[N+]1(C)CCCCC1,C1C2C[N+](C)(C)CC(CC2)C1,C1CC2C(CCC[N+]2(C)C)C1,C1(C)(CC2CC(C)(C)C1[N+](C)(C)C2)C,C1C2CC3CC([N+](C)(C)C)(CC1C3)C2,[N+]1(C)(CC2CCCCC2CC1)C
C1C2CC3CC(CC(C3)C1)C2[N+](C)(C)C,C1C(C)(C)C2C(C)(CC1C[N+](C)(C2)C)C,C1(C2C[N+](CC)(CC)C(C1C2)C)C,C1CCCC([N+]1(C)C)C,C1CCC(C)(C[N+]1(C)C)C,C1CCC(C)[N+](CC)(C1)C
C1C2C(C)CC(C1([N+](C)(C)C)C2)C,C1(C)(C2CC1(C)C[N+](C)(C)C)CC2,C1CCC([N+](C1)(C)C)C,C1C(C)CC(C)C[N+]1(CC)CC,C[N+](CCO)(C)C,C1CC2CC(C2(C)C)[N+](C1)(C)C
C1CCC(CC1)[n+]1ccn(C2CCCC2)c1,C12CC3([N+](C)(C)C)CC(CC(C3)C2)C1,C1CC(C)[N+]2(CCCCC2)C1C,C1CCC(CCC1)[N+]1(CCCC1)CCCC,C1CC2CCC(C1)[N+]2(CCCC[N+]1(C)C2CCC1CCC2)C,C1CCCC([N+]2(CCCC2)CCCC)C1
C1C23C(CC(C2)CC1C3)[N+](C)(C)C,C1CC(CC(C)C1)[N+](C)(C)C,C1C(C)[N+]2(CCCC2)C(C)CC1,C1CCC(C)(C)C[N+]1(C)CC,CC1(C)C2CC1[N+](C)(C)CCC2,C1C[N+](C)(CC(C1)C)C
C1(C)CC([N+](C)(C)C)CCC1,C1C2C(C(C2)CC1[N+](C)(C)C)(C)C,C1C([N+](CC)(CCC1)CC)C,C1(C)(CCCC(C)(C)C1)[N+](C)(C)C,C12CC3CC(CC(C[N+]3(C)C)C1)C2,C1CC2C(C)(C1[N+](C)(CCC2)C)C
C1C2[N+](CC)(CC)CC(CC1)CCC2,C1C(C)[N+](C)(C2CC1C2(C)C)C,C1CCC(C[N+]1(C)C)C,C1(CC(C)C[N+](C1)(C)C)C,C1(C)(C)C2CCC(C(C2)C)[N+]1(C)C,C1CCC(C)[N+](C1C)(C)C
C1CCC(C)[N+](C)(CC)CC1,C1CCC(C)(C[N+](C)(C)C1)C,C1CCC[N+](C)(C1)C,C1C2CC3CC(C2)(CC1C3)[N+](C)(C)C,C1CCC(C[N+]1(C)C)(C)C,C1(C)CCCC([N+]1(CC)CC)C
C1CCC2CCCC2[N+]1(C)CCCCCC[N+]1(CCCCC1)C,C1C2CC3CC(C2)(CC1)[N+](C)(C)C,C1CCC2C(CCC[N+]2(C)C)C1,C1C2CC3CC1(CC(C3)C2)[N+](C)(C)C,C1C2CC3CC(CC1C3)(C2)[N+](C)(C)C,C1CC2CCCC2[N+](CC)(CC)C1
C1C2CCCCC2CC[N+](CC1)(CC)CC,C[N+]1(C)CC2C(CCCC2)CC1,C12C(C)(C)CC(C[N+](C)(C)C2)CC1,C1CCC2C[N+](C)(CCCC21)C,C1C2CC3CC(CC1C3)(C2)[N+](C)(C)C,C1CCCC2C(C1)C[N+](C)(C2)C
C1C2CC(CC2)CC[N+](C1)(C)C,C12CC3CC(CC(C3)C1)(C2)[N+](C)(C)C,C1C2CC3CC(CC1(C3)[N+](C)(C)C)C2,C1C2CC3CC(CC1C3)([N+](C)(C)C)C2,C1C2CC3CC1CC([N+](C)(C)C)(C2)C3,C([N+]1(C)CCCCC1)CCCC[N+]1(C)CCCCC1
C1CCCC(C)C[N+]1(CCCC1)C,C1C2CC3CC(C2)CC1([N+](C)(C)C)C3,C1C(C)[N+](CC(C)C1)(CC)CC,C1CCC2C(C[N+](C)(C2)C)C1,C12CC3CC(CC(C2)C3)(C1)[N+](C)(C)C,C12CCCCC2CCC[N+](C1)(C)C
C1C(C)CCC(C)C[N+](C1)(CC)CC,C12CC3CC(C2)CC(C3)(C1)[N+](C)(C)C,C1C(C)(C)C[N+](C)(CC)CC1,C1C(C)(C)C[N+](C)(C)CC1C,C1(C)(C)C2CC(C)(C)C(C1[N+](C)(C)C)C2,C1CC[N+](C)(CCCC)C1
C1CCC(C[N+](C)(C1)C)C,C1C2CCC[N+](C)(C1CC2)C,C12CCC(CC1)C[N+](C)(C2)C,C12CC3CC(CC(C1)C3)([N+](C)(C)C)C2,C1CCC(C)(C)C[N+]1(C)C,C1C[N+](CC)(C)CC(C1)C
C1C(CCCNC(CCNCCN(CCN1C)C)C)(C)C,C1CCC(CC1)N,C1CN(CCN(CCCN(CCN(C1)C)C)C)C,C1CCC(N)C1,C1CCCNCC1,C(C)CNCCC
C1CN(C)CCN(C)CCN(CCN(C)CCN1C)C,C(CCCCCC[N+]1(C)CCCC1)[N+]1(C)CCCC1,C1CN(CCN(CCN(CCN(CCN(CCN1C)C)C)C)C)C,C1CCCC(N)C1,C(CNCCC)C,C1CCC(N)CC1
C1CN(CCN(CCN(CCCN(CCN1C)C)C)C)C,C(C)(C)N(C(C)C)C,C1CN(CCN(CCN(C)CCN(C)CCN1C)C)C,C1CCCCN1,C1CC(CCC1)N,C(CNCCC)C
C1CCCC(C1)N1CCCC1,C1[N+](CCCC[N+]2(CCCC2)C)(C)CCC1,C1NC(C)CC(C)(NCCNC(CC(C)NC1(C)C)C)C,C1C(NCCNC(C)(CC(NCCNC1)C)C)(C)C,Cn1c[n+](cc1)CC,C1CCC(N)CC1
C1N(C)CCN(C)CCN(CCN(CCN(CCN(C)C1)C)C)C,C1CCCCCN1,N1(CCN(CCCN(CCN(CCC1)C)C)C)C,C1CCN(C1)C,C1CCC(CC1)N,C(CCCC[N+]1(CCCC1)C)[N+]1(C)CCCC1
C1CCC([N+](C)(C)C)CC1,C1CC[N+](C)(CC)C2C(C)(C)C(C)C2C1,C1C2CC3CC(CC1(C3)[N+](C)(C)C)C2,C1C2CC3CC1CC(C3)([N+](C)(C)C)C2,C1(C)(C)C2CC(C)(C[N+](C)(C)C)C1C2,C1CCCC[N+]1(CC)C
C1CCCCC1C[N+](C)(C)C,C1C(C)(C)CC(C)(C[N+]1(C)C)C,C1CCC([N+](C1C)(CC)CC)C,C1CC(CC(C)C1)[N+]1(CCCC1)CC,CC1(C)CCC[N+](C)(C)C1,C1CCC([N+](CC)(CC)C1)C
C1CC[N+](C)(C)CC2C(C1)CCCC2,C1[N+](C)(CC(C)CC(C1)(C)C)C,C1CC(C)(C[N+](C)(C1)C)C,C1CCC([N+]2(CCCC2)C1)C,CC1(C)C[N+](CC(C)(C1)C)(C)C,CC1[N+](CC)(CCCC1)CC
C(C)[N+](CC)(CC)CC,C1CC(C)(C)C[N+](C)(CC1)C,C1[N+](CC(C)(C)CC1C)(C)CC,C1C(C)[N+](CC)(CC)CCC1,C1CCC(C)[N+](CC)(C)C1C,C1CC(C)(C[N+]2(C(C)CCC2)C1)C
C1C([N+](C)(CCCC1)C)C,C1C(C)(C)C[N+](C)(CC1)C,C1C[N+](CC(C)C1)(C)C,C1[N+]2(C(C)CCC1)CCCC2C,C[N+]1(CC(C)(C)CCC1)CC,C1CC(C)[N+]2(CCCC2)C(C1)C
C12CC3CC(CC(C2)C1)C3)[N+](C)(C)C,C1C(C)(C)CC(C[N+]1(C)C)C,C1C(C)CC(C)C[N+]1(C)C,C1(C)(C)CCC[N+](C1)(CC)CC,C1(C)(C)CCC[N+](C)(C)C1,C1CCC(C)(C[N+]1(C)CC)C
C12CCC(C=C2)C[N+](C1)(C)C,C(C[N+]1(C)CCCC(C1)C)C,C1CC(C)[N+](C(C1)C)(CC)CC,C1CC[N+](CC)(CC)CC1C,C1CCC(C)[N+](CC)(C1C)C,C1CCC(C)[N+]2(CCCC2)C1C
CC1CCNCCNC(CCCN(CCN(CC1)C)C)C,C(CN)CN,C1NCCCC1,CN1CCNC(CC(C)(C)NCCNC(C)(C)C1)C,C(CCCCCN)CCCN,[N+](CC)(CC)(CC)CC
C(C)C[N+](C)(C)CCCC[N+](C)(C)C,C1CCCC[N+]1(C)CC[N+]1(CCCC1)C,C(CCCCC[N+](C)(C)C)C[N+](C)(C)C,C1CCCC[N+]1(C)CCCCC[N+]1(C)CCCC1,C(CCCCCCCCCCCCC[N+](C)(C)C)CCCCCC,C(CCCCCCCCCCCCCC[N+](C)(C)C)[N+](C)(C)C
C(CCCCCC[N+](C)(C)C)[N+](C)(C)C,C1CCC[N+](C1)(CCCCC[N+]1(C)CCCC1)C,C1CCCCN1,C(CCC)NCCC,C(CC)[N+]1(CCCC1)C,C1CCC[N+]1(CCCCC[N+]1(C)CCCC1)C
C1CN(CCN(C)CCN(CCN(CCN(CCN(CC1)C)C)C)C)C,C1C[N+](CCCC[N+]2(C)CCCC2)(CC1)C,CC[N+]12CCN(CC2)CC1,C1CCC[N+]1(C)CCCCC[N+]1(CCCC1)C,C(CCC[N+]1(CCCC1)C)[N+]1(C)CCCC1,C1CC[N+]2(CCCC[N+]34CCC(CC4)CC3)CC1CC2
C1CN(C)CCN(C)CCCN(CCN(CCN1C)C)C,C1CC(CC(C1)N)N,C1CN(CCN(C)CCN(CCN(C)CCN(CCN1)C)C)C,C1CCCCN1,C(CNCCC)C,C[N+]1(CCCC1)CCCCC[N+]1(CCCC1)C
C1C2CCCC1([N+](C)(C)C)CCCC2,C1C[N+](C)(CC(C1)C)CC,C1C(C)[N+](C)(CC(C)C1)C,C1CC2C(CCCC2)[N+]1(C)C,C1CC2CCCC([N+]2(CCCC[N+]2(C)C3CCC2CCC3)C)C1,C1CCC2C(CCC[N+]2(C)C)C1
C1CC2CCCCC2[N+](C)(CC)CC1,C1C2CC3(CC1CC(C3)C2)[N+](C)(C)C,C1C2CC3CC(CC1C3)([N+](C)(C)C)C2,C1CCCC2C1CCC[N+]2(C)C,C1CCCCC2C[N+](C)(C)CCCC21,C1CC2CCCCC2[N+]2(CCCC2)C1
C12CC3CC(CC(C1)C3)(C2)[N+](C)(C)C,C1C2C(CC1)C1CC(C2C1)[N+](C)(C)C,C[N+]1(CCC2C(C1)CCC2)C,C1CCCC2C1[N+](C)(C)CCC2,C1C2[N+](C)(CCCCC[N+]3(C4CCC3CCC4)C)C(C)CCC2C1,C1C2CC3CC1CC(C3)(C2)[N+](C)(C)C
C1CCC2CCCCCC2[N+](C)(C)C2CC1,C1[N+](CC)(C)CC(C)(C)CC(C1)C,C1C[N+](C)(C)CC(C)C1,C12CC3(CC(CC(C3)C2)C1)[N+](C)(C)C,C12CC3CC(CC(C3)C1)(C2)[N+](C)(C)C,C1C2CC3CC(C2)CC1([N+](C)(C)C)C3
C1CCCCCC2CCCCCC[N+]2(CCCC2)CC1,C1CC2CCC[N+]1(C)CC2,C1CC2CCC[N+](C)(C2CC1)C,C1C2CC3CC1([N+](C)(C)C)CC(C2)C3,C1C2CC3CC(CC1(C3)[N+](C)(C)C)C2,C1C2C(CCCC2)[N+](CC1)(C)C
C1CC[N+](C)(CCCC[N+]2(CCCC2)C)CC1,C1C2CC3CC(C2)CC1(C3)[N+](C)(C)C,C12CCC(C3CCC2C[N+](C)(C)C3)C1,C1CC2C(CCCC2)[N+]1(C)C,C[N+]1(CC2C(C1)C1C=CC2CC1)C,C1C2CC3CC1CC(C3)(C2)[N+](C)(C)C
C1CCC(O)CC1N,C1CCC2[N+](C)(CC1CC2)C,C1C[N+](C)(CC1)CCCC[N+]1(CCCC1)C,C1C2CC3CC1([N+](C)(C)C)CC(C2)C3,C1CC2CCCC(C[N+]2(C)C)C1,C1C2C(CCCC2)C[N+](CC)(CC)C1
C(O)CCO,C1C2CC3CC(C2)CC1(C3)[N+](C)(C)C,C[N+]1(C)CC2CCC(C)(C1C2)C,C1[N+](C)(CC(C)(CC1C)C)C,C1CCC(C)(C)C[N+]1(C)C,C1C2C3C[N+](CC3C(C=1)C1C2C[N+](CC1)(CC)CC)(CC)CC
C1CCCN(CC1)Cc1ccccc1,C1(C)CC(C)C[N+](C)(C1)C,C1CC[N+](CC)(CC)CC1,C1[N+](CC)(CC)CC(C)CC1C,C1C(C)CC(C)C[N+]1(CC)CC,C1CCC(C)[N+](CC)(C1)CC
C1CC(CCC1)N1CCCC1,C(C)C[N+](C)(CC)CC,C1CCC(N)CC1,C1CCC[N+]1(C)CCCCC[N+]1(C)CCCC1,C1CCCCCC1N,C(CCCCCCCCCCCC)CCCC[N+](C)(C)C
c1c(ccc(C)[n+]1C)C,C1(C)(C2CC1CC(C2)[N+](C)(C)C)C,C1C2CC3[N+](CC1CC(C2)C3)(C)C,C1CCC(C)[N+](C1C)(CC)CC,C1CC([N+](C)(C(C1)C)C)C,C1C[N+](CC)(CC(C1)C)C
C1(CCCC1)NCCCCC[N+]1(CCCC1)C,C1C2CC3CC(CC1C3)(C2)[N+](C)(C)C,C1C[N+](C)(C)CC(C)(C)C1,C1CCC([N+](C)(C1C)C)C,C1CCC(C)(C)C[N+]1(C)C,C1CCC(C)(C)C[N+]1(C)C
N1(C)CCN(C)CCCN(C)CCCN(CCC1)C,C1(C)(C)CC(C)C[N+](CC)(C)C1,C1(C)C[N+](CC(C)C1)(CC)CC,C1C(C)CC(C[N+]1(CC)CC)C,C1[N+](C)(C)C(C)CC(C1)C,C1[N+](CC)(CC)CC(CC1C)C
C1(C)CC2CC1CC(C2)[N+](C)(C)C,C1C(C)(C[N+](CC)(CC)CC1)C,CC1[N+](CC)(CC)CCCC1,C1CC(CC(C)C[N+]1(C)C)C,C1(C)(C)CCC[N+](CC)(C1)CC,C1CCC(C)[N+](CC)(CC)C1C
C1CCC(C)[N+](CC)(CC)CC1,C1CC(C)[N+](CC)(CC)CC1,C1C2CC3(CC(C2)CC1C3)[N+](C)(C)C,C1C2CC3CC1([N+](C)(C)C)CC(C3)C2,C12CC3CC(CC(C2)([N+](C)(C)C)C3)C1,C[N+](C12CC3CC(CC(C3)C2)C1)(C)C
C1(CC2C3C[N+](C)(CC)CC)C(C2C3C[N+](CC)(CC)CC)C1,C1CC(C)(C)C[N+](C1)(CC)CC,C1C([N+]2(CCCC2)CCC)CC[N+](CCC)(CCC)C1,C[N+](C)(C)C12CC3CC(CC(C3)C2)C1,C12CC3CC(CC(C3)(C2)[N+](C)(C)C)C1,[N+](C)(C12CC3CC(CC(C3)C2)C1)(C)C
C12CC3CC(CC(C3)C2)C[N+](C)(C)C1,C1CN(CCN(CCN(C)CCN(C)CC1)C)C,C(N)CNCCNCCN,C1CNC(C)(C)CC(NCCNC(C)(C1)C)(C)C,N1CCNC(C)(C)CC(C)NCCNC(C)(CC1(C)C)C,CC(NC(C)(C)C)C
C12CC3CC(CC(C1)C3)(C2)[N+](C)(C)C,C1C2C(C3C4(C[N+](C)(C)C)CC5C(C2C1)C=C3)C[N+](C)(C)C,C1CCC2C(C1)[N+](C)(C)CCC2,C1CCC[N+](CCCC[N+]2(CCCC2)C)(C1)C,C1CCCC2CCC[N+](C)(C)C21,C1CCCC2C(C[N+](C)(C2)C)C1
C1CN(CCN(C)CCCN(CCN(CCN(C1)C)C)C)C,[N+]1(C)(C)CC2CC(C1)CC(C2)(C)C,C1C2CC3CC1CC(C2)([N+](C)(C)C)C3,C1CCC23[N+](CCC2)(CCCC3)C1,CC[N+]1(CC)C2CC(CC(C2)(C)C)C1,C1C2CC3CC(C2)CC1(C3)[N+](C)(C)C
C1C2CCC([N+](C)(C)C)CCC1C2,C([N+](CC)(CC)CC)C,C(CCCCC[N+](C)(C)C)C[N+](C)(C)C,C([N+](C)(C)C)CCCCCCCCCC[N+](C)(C)C,C(CCCCCCCCCCCC[N+](C)(C)C)CCC[N+](C)(C)C,C(CCCCCCCCCCCCCC)CCCC[N+](C)(C)C
C1CCNCCNC1,C(C)(N(C(C)C)CC)C,C1CC[N+](CCCCC[N+]2(C)CCCC2)(CC1)C,C1(CCCCC1)N,C1CCCCC1N,C(CCCCCCC[N+](C)(C)C)CCCCC
C1CN(C)CCN(CCN(CCN(CCN1C)C)C)C,C[N+](C)(C)CCCCCC[N+](C)(C)C,C(CCCCCCCCCCCCCCCCCCCCCCC[N+](C)(C)CCCCCC[N+](C)(C)C)C,C(C)[N+](CC)(CC)CC,C(CN(C)C)N(C)C,C(C[N+]1(CCCC1)C)CCCC[N+]1(CCCC1)C
C1CCCC[N+](C1)(C)CCC[N+]1(C)CCCC1,C1C2CC3CC1CC([N+](C)(C)C)(C3)C2,C1C2CC3CC(CC1C3)([N+](C)(C)C)C2,C1C2CC3CC1CC(C3)([N+](C)(C)C)C2,C1C2CCC(C[N+](C)(C)C)C2C1,C1C2CC3CC(CC1(C3)[N+](C)(C)C)C2
