epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5
C(C)NCCCNC,C1CC(N(C)CCCN(CC(C)C1)C)C,C1CN(C)CCN(C)CCN(CCN(C)CCN(C)C1)C,C1CC[N+](CCCCC[N+]2(C)CCCC2)(C1)C,C1CNC(C)C1,C1CCCC(N)C1
C1CCC(CCC1)[n+]1cn(C2CCCCCCC2)cc1,C1C2CC3(CC(C2)CC1C3)[N+](C)(C)C,C(CN)N,C1NCCNC1,C1CNCCC1,C1CNCCN1
C(CCCCC[n+]1cn(C)cc1)CCCC[n+]1ccn(c1C)C,C1CC(N2CC[N+](C)(CC2)C)CC1,C1NCCNC1,C1CNCCC1,NCCN,C(CN(C)C)CN(C)C
C1CC2CC([N+](C)(C)C)C1CC2,C1C(C)(C)CC(C)(C[N+]1(C)C)C,C1C2CC3(CC1CC(C2)C3)[N+](C)(C)C,C1CCC[N+](C1)(CC)C,C1(C)(C)C2CC1[N+](C)(CC)CCC2,C1CCC([N+](CC)(C1C)CC)C
C(CCCCCCCCCCCCCCCCC[N+](C)(C)C)CC[N+](C)(C)CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC[N+](C)C,C1CC(N)CC(C)(C)CC1,C1CC[N+](C1)(CCCC[N+]1(C)CCCC1)C,C(C)CNCCC,C(CCCCCCCCCCCCC)CCCCCCCCCC[N+](C)(C)C,C1CC(CCC1)N
C1CC2C[N+](C)(C)CCCC2C1,C1CC[N+](C2CCCCC21)(C)C,C1CCC2C(C[N+](C)(C)C2)C1,C12CC3CC(CC(C3)([N+](C)(C)C)C2)C1,C1CCC([N+](C)(C1)C)C,C1CCC([N+]2(CCCC2)CC)CC1
C1CCCC([N+](C)(C)C1)C,C1CCCC[N+](C)(C)C1,C1CC2C(C1)[N+]1(CCCC1)CCCC2,C1CCC2C1CCC[N+]2(C)C,C1C2CC3CC(CC1C3)([N+](C)(C)C)C2,C1[N+](C)(CC2CCCCCC2C1)C
C12CC3CC(CC(CC1)C3)[N+](C)(C)C2,C1C2C3C=CC(C2C[N+]1(CC)CC)C1C[N+](CC)(CC)CC31,C1CC2CCC(C1)[N+]2(C)CC,C1CCC2C(CCC2)[N+]1(C)C,C1C2CC3(CC1CC(C2)C3)[N+](C)(C)C,C1CC2CCCCC2[N+](CC1)(C)C
C1CCCC2CCCCC[N+]1(C)C2(C)C,C1C2C(C3C=CC2C2C3)C[N+]1(C)C,C12CC(CC2)C[N+](C)(C)C1,[N+]1(CCCC2CCCCC21)(C)C,C[N+]1(C)CC2CCC(C1)CC2,C1C[N+](CC)(CC)C2CCCCC2C1
C1CCC(C)[N+](CC)(CC1)C,C12CC3CC(CC(C3)C2)([N+](C)(C)C)C1,C1[N+](C)(C)C(C)CCC1,C1C2CC3CC1(CC(C3)C2)[N+](C)(C)C,C1CCCC([N+](C)(C)CC)C1,C1C2CC3CC(CC1C3)(C2)[N+](C)(C)C
C1(C)CC(C)C[N+](C1)(C)C,C[N+](C)(C12CC3CC(C1)CC(C2)C3)C,C12CC3([N+](C)(C)C)CC(CC(C2)C3)C1,C12CC3CC(C2)(CC(C3)C1)[N+](C)(C)C,C12CC3(CC(CC(C3)C2)C1)[N+](C)(C)C,C1C2CC3CC1(CC(C3)C2)[N+](C)(C)C
N1(CCCN(C)CCN(CCN(CC1)C)C)C,N1(C)CCN(C)CCN(C)CCN(CC1)C,N1CCNC(CC1)C,C1CCCCC1N,C(CN)CCCN,C(CN)NCCN
C1CCCCN1,C(NCCNCCN)N,C1CN(CCN(C)CCN(CCN(CCN(C)CCN1C)C)C)C,C1CCCCN1,C1CCCNCC1,C1CCC(CC1)N
C12CC3CC(CC(C2)C3)(C1)C[N+](C)(C)C,C1(C)CC(C[N+](C1)(CC)CC)C,CC[N+]1(CC)CC(CC(C1)C)C,C12C3C[N+](C)(CC3C(C=C2)C2C[N+](C1)(C)C)CC3,C1C2CC3CC(CC1(C3)[N+](C)(C)C)C2,C12CC3CC(CC(C3)(C2)[N+](C)(C)C)C1
C12CC3CC(CC(C1)C3)([N+](C)(C)C)C2,C1C2CC3(CC1CC(C3)C2)[N+](C)(C)C,CC[N+]1(CC)CC(CC(C)C1)C,C12C3C=CC(C4C3C[N+](CC)(C4)CC)C2C[N+](CC)(C1)CC,C1C2CC3CC1CC(C2)(C3)[N+](C)(C)C,C12CC3CC(C1)(CC(C3)C2)[N+](C)(C)C
C12CC3CC(CC(C1)C3)C2,C1CC(C)(C[N+](C)(C)C1)C,C1C2C(C)(C)C(CC[N+]2(CC)CC)C=1C,C1C2CC3CC(C2)CC1(C3)[N+](C)(C)C,C1CC2C([N+](C)(C)C)CCCC2C1,C1(C)(CC(C)CC(C1)[N+]1(CCCC1)CC)C
C12CC3CC(CC(C2)C1)C[N+](C)(C)C,C1C(C)(C)C2C(C)(C)C(C1C2)[N+](C)(C)C,C1C2CC3CC(C2)(CC1C3)[N+](C)(C)C,C[N+]1(C)CC(C)(CCC1)C,C1CCC([N+](CC)(C)C1C)C,C1CC(C)[N+](CC)(CC1)C
C1CCCNC1,C(C)(NC(C)C)(C)C,C1NCCNC1,C1CCC[N+]1(C)C,C1CCC(N)C1,N(CCC)CCC
C1C2C(CC(CC1)C2)CC[N+](C)(C)C,C1[N+](C)(C)CC(C)(CCC1C)C,C1C2CC3CC(CC1(C3)[N+](C)(C)C)C2,C12CC3CC(C2)CC(C1)([N+](C)(C)C)C3,C1C2CC3CC(CC1([N+](C)(C)C)C3)C2,C1C2CC3(CC1CC(C3)C2)[N+](C)(C)C
C1CCCC([n+]2ccn(C3CCCCC3)c2)CC1,C1[N+](C)(CC2C(C1)C1C=CC2C1)C,C12CC3(CC(CC(C3)C2)C1)[N+](C)(C)C,C12CC3CC(C2)CC(C3)(C1)[N+](C)(C)C,C[N+](C)(C)C12CC3CC(CC(C3)C2)C1,C12CC3CC(C2)CC(C3)(C1)[N+](C)(C)C
C1CCCC([N+](C)(C)C)CC1,C1C2CC3CC1CC(C2)(C3)[N+](C)(C)C,C12CC3CC(CC(C2)([N+](C)(C)C)C3)C1,C1CCC(C)(C)C[N+]1(CC)CC,C1C(C)(C)C[N+](C)(C)CC1(C)C,C1CCCCC1N1CC[N+](CC1)(C)C
C1CC2CCC[N+](CCC2)(C)C1,C1C2CC3CC(CC([N+](C)(C)C)(C2)C3)C1,C1C2CCCC([N+]2(C)C)C1,C12CC3CC(CC(C2)C3)([N+](C)(C)C)C1,C1CCC2CCCC(C2)[N+]1(C)C,C1C2CC3CC(C2)CC1(C3)[N+](C)(C)C
C(C)NCCC,C1CCCN(CCN1)C,C1CN(C)CCN(CCCN(C)CCN1C)C,C1CCNCC1,C1CNCCC1,C(CNCCNCCNCCNCCN)N
C1CNC(C)CCNCNC(C)CCN(CC1)C,C1CN(CCN(CCN(C)CCN(C)C1)C)C,C1N(CCN(C)CCCN(C)CCN(CC1)C)C,CN1CCNC(CC(C)(NCCNC(CC1)C)(C)C)C,C1NCCCCC1,C(CNCCNCCNCCN)N
C1CC(C)(C)C[N+](CC1)(C)C,C[N+]1(C)CC2(CC(C1)(C)CC2)(C)C,C1C2CC3CC1CC(C2)([N+](C)(C)C)C3,C1C2CC3CC1(CC(C3)C2)[N+](C)(C)C,C1C2CC3CC(CC1C3)(C2)[N+](C)(C)C,C12CC3CC(C2)CC(C3)([N+](C)(C)C)C1
C(C)CNCCCC,C(CCCC[N+](C)(C)C)C[N+](C)(C)C,C1CCC(N)CC1,C1CC[N+](CCCCC[N+]2(C)CCCC2)(C1)C,C(CCCCCCCCCCCCC[N+](C)(C)C)CC[N+](C)(C)C,C1CC[N+](CCCCC[N+]2(C)CCCC2)(C)C1
C1CCC(CC1)NC1CCCCC1,C(CC[N+]1(CCCC1)C)[N+]1(CCCC1)C,C(CCCCCCCCCC[N+](C)(C)C)CCC[N+](C)(C)C,C1CC[N+](C)(CCCC[N+]2(C)CCCC2)C1,C(CCCCCC[N+](C)(C)C)CCCC[N+](C)(C)C,C1CCCC[N+]1(C)CCCCC[N+]1(CCCC1)C
c1n(c([n+](c1C)C)C)C,C([N+](C)(CCCCCC[N+](CC)(CC)CC)C)C,C1CCC(C1)N,C(CC[N+]1(CCCC1)C)CC[N+]1(CCCC1)C,C1(CNCCC1)N,C1CCCC(C1)N
C(C[N+](C)(CC)CCO)CCC[N+](C)(C)C,C(CCC[N+](C)(C)C)CC[N+](C)(C)C,C1CC[N+](CCCC[N+]2(C)CCCC2)(C1)C,C1CC[N+](C1)(CCCCC[N+]1(CCCC1)C)C,C(C)CCNCCCC,C1CCC[N+]1(CCCCC[N+]1(CCCC1)C)C
C1CCCCC1N(C)C1CCCC1,C(C[N+](C)(C)C)CCCC[N+](C)(C)C,C(CCCCCC[N+](C)(C)C)[N+](C)(C)C,C1CCCCCC1N,C(C)CNCCC,C(C)CCNCCCCC
C1CC(O)C(C(O)O)C(O)O1O,C(CC[N+](C)(C)C)CCC[N+](C)(C)C,C(CCC)CCCN,C(C)[N+](CC)(CC)CC,C(N(CCO)CCO)CO,C(CNCCNCCNCCN)CN
C1C(CCCC1)N,C(CCC[N+](C)(C)C)C[N+](C)(C)C,C(C[N+](C)(C)C)CCCCC[N+](C)(C)C,C(C)CCCCCCCCCCCCC[N+](C)(C)C,C(CO)NCCO,C1CCCCCN1
C(CCC[N+](C)(C)C)CC[N+](C)(C)C,CC1(C)C[N+](C)(CCC1)C,C1(CC(C)C[N+](C1)(C)C)C,CC1(C)CCCC(C)(C)C1[N+]1(C)CCCC1,C1C(C[N+](C)(C)CC1C)C,CC1[N+](CC)(CC)CCCC1
C1CCC(C)C[N+](C1)(CC)CC,C1CC([N+](C)(C)CC1)C,C1CC(C[N+](C)(C)C1)C,C1CCC[N+]1(CCCC)C1CCCCC1,C1(C)CCCC([N+]21CCCC2)C,C1CC(C)[N+]2(CCCC2)C(C1)C
C[N+]1(C)CC2CC(C1)CC2,C1CCC(C)[N+](C)(C1)CC,C1C(C)(C[N+](CC1)(CC)CC)C,C1CCC(CC1)[N+](C)(CC)CC,C1C(C)C[N+](CC)(CC)CC1C,C1CCC([N+]2(CCCC2)C)CC1
C1CCCC(C)C[N+](C1)(C)CC,C1CC(C[N+](C1)(CC)CC)C,C1CC(C)[N+](C(C)C1)(CC)CC,CC1CC(C)C[N+](C1)(CC)CC,CC1CCCC([N+]1(CC)C)C,C1CCC(CC)[N+]2(C1)CCCCC2
C1CC([N+](CC)(CC)CCC1)C,C1CC[N+](C)(CC1)CCCC[N+]1(C)CCCC1,C[N+]1(CC)C(CCCC1C)C,C1CC[N+](C1)(CC)CC,CC1CC(C[N+](C)(C1)C)C,C1CC(C)(CC1[N+]1(CCCC1)CC)C
C1CC(CCC1)[N+]1(CCCC1)CCC,C1CC(C)(C[N+](C)(C1)C)C,C[N+]1(CC(C)(C)CCC1)C,C1CC(C)[N+](C)(CC)C(C)C1,C1CCC(C)[N+](CC)(C1C)CC,C1CC(C)[N+](C)(CC)C(C)C1
CC1(C)CC(C)CC(C)(C)C1([N+](C)(C)C,C1C(C)[N+](CC)(CC)CCC1,C1C(C)[N+]2(CCCC2)C(C)CC1,C1CCC([N+](C1C)(C)C)C,C1[N+](C)(CC)C(C)CCC1,C1CC[N+](CC)(CC)C(C)C1
C1CC2CC3CC(C2)(CC1C3)[N+](C)(C)C,C1C2C3C=CC(C4C(C3)C2C[N+]1(CC)CC)C[N+](CC)(CC)CC,C1C(C)(C[N+](CC1)(CC)CC)C,CC[N+]1(CC)C(C)CCCC1C,CC1C[N+](CC(C1)C)(C)C,C1(CCCC(C)[N+]1(CC)CC)C
C1CCC(CC1)[N+]1(CCCC1)C,C1C(C)(C)C[N+](CC)(CC)CC1,C1(C)(C)C[N+](CCC1)(CC)CC,C1CCCC([N+]12CC(C)CC(C2)C)C,C1C(C)(C)C[N+](C)(CC1C)C,C1[N+](CC)(CC)CC(CC1C)C
C1CCC(N)CCNC1,C1[N+](CCC1)(CCCCC[N+]1(CCCC1)C)C,C(CCCCC[N+](C)(C)C)[N+](C)(C)C,C(CCCCCCCCCC[N+](C)(C)C)CC[N+](C)(C)C,C1CCCCCC1N,C(CCCCCCCCCCCCCCC[N+](C)(C)C)[N+](C)(C)C
C1N(C)CCCN(CCCN(CCN(C)CCN1C)C)C,C1[N+](CCCC[N+]2(CCCC2)C)(C)CCC1,C1CC(CC1)N,C1CCCCC1N,C1CCCC(N)C1,C(CNCCC)C
C[N+](C)(CCO)C,C(CCC[N+](C)(C)C)C[N+](C)(C)C,C(CCCCCC[N+](C)(C)C)CCCCCC[N+](C)(C)C,C(CCCCCCCCCCCCCCC)CCCCC[N+](C)(C)C,C1CCC(CC1)N,C(CCCCCCCCCCCCC)CCCCC[N+](C)(C)C
C1CCCNC1,C1CC(C)(N(CC(NCCNC(C)(C)C1)C)C)C,C1CN(CCN(CCN(CCN(C)CCN(C1)C)C)C)C,C1CNCCN1,C1N(CCN(C)CCCN(CCN(C)C1)C)C,C(C)(C)CN
C1C(CCCC1)N(C)CCCCC[N+]1(CCCC1)C,C[N+](C)(C)C,C1N(CCN(CCN(CCN(C)CCN(C)CCN(CC1)C)C)C)C,C1CCCCC1N,C1(C)(C)NCCNC(C)CC(NCCNC(C)(C1)C)C,C(CCCNCCCCC)C
CC1CCC(CC1)N,C1(N)CC2CC(CC1)C2,C1C2CCC1CNC2,C12CC3CC(CC([N+](C)(C)C)(C2)C3)C1,C1N2CCC(C1)CC2,C1C2CCN(C1)CC2
C1CCC([n+]2ccn(c2)CC2CCCCCC2)C1,C1CC(N)CC(C)(C)NCCN1,C12CCN(CC1)CC2,C12CC3CC(CC([N+](C)(C)C)(C2)C3)C1,C1C2CC3CC(CC1C3)([N+](C)(C)C)C2,C1C2CCN(CC2)C1
C1CC(NCCNC(CCNC(CCN1C)C)C)C,C1CCC[N+](C1)(C)CCCC[N+]1(C)CCCC1,C1CCN(C)CCN(CCCN(CCN1C)C)C,C1CCC(N)CC1,C1CNCCC1,C(CCCCCCCCC[N+](C)(C)C)CC[N+](C)(C)C
C(CCC)NCCC,C(N(C)C)C,C1CN(CCN(CCN(C)CCN(C)CCN1C)C)C,C1CCCN(C1)C,C(CNCCC)C,C1CN(C)CCN(CCN(CCN(CCN(CCN1C)C)C)C)C
C[N+](C)(C)CCCCCC[N+](C)(C)C,C1C2CC3(CC1CC(C3)C2)[N+](C)(C)C,C1C2CC3(CC(CC1C3)C2)N,C1C2CC3CC(C2)CC1([N+](C)(C)C)C3,C1NCCC1,C1N2CCN(CC1)CC2
C1C2CC1CC1CC2[N+](C)(C)C,C1N2CCN(CC2)C1,C1CC2CCC(C1)N,C1C2CC3CC1(CC([N+](C)(C)C)C3)C2,C1N2CCC(CC2)C1,n1(C)c[n+](CC)cc1
C1C[N+](C)(CCCC1)CCCC[N+]1(CCCC1)C,C1CCC[N+](C1)(C)CCC[N+]1(C)CCCC1,C1C[N+](CCC[N+]2(C)CCCC2)(C)CC1,C1CCC[N+]1(CCCCC[N+]1(CCCC1)C)C,C([N+]1(CCCC1)C)CCCC[N+]1(C)CCCC1,[N+]12(CCCC[N+]34C(CN(CC3)CC4)C)CCC(CC2)CC1
C1CC2C3C[N+](C)(C)C)C(CC1C3,C1C(C)(C)C[N+](CC)(CC)CCC1,C([N+](CC)(CC)CC)CC[N+](CC)(CC)CC,C12C3C=CC(C2C[N+](C)(C1)C)C3,C(C)[N+](CC)(CC)CCCC[N+](CC)(CC)CC,C(C)[N+](CC)(CC)CC
CC1CC(C[N+](C1C)(C)C)C,C1C2(CC3CC(C2)CC1C3)[N+](C)(C)C,C1C2CC3CC(C2)([N+](C)(C)C)CC1C3,C1C2CC3([N+](C)(C)C)CC1CC(C3)C2,C12CC3([N+](C)(C)C)CC(CC(C2)C3)C1,C1C2CC3CC1CC(C2)(C3)[N+](C)(C)C
C1CC(CCCC1)[n+]1ccn(c1)C1CCCCCC1,C1C(C)(C)CC(C)(C[N+]1(CC)CC)C,C1CCC[N+](C)(C)C1,C1C2CC3([N+](C)(C)C)CC1CC(C3)C2,C1C2CC3CC(C2)([N+](C)(C)C)CC1C3,C1C2CC3CC(C2)CC1(C3)[N+](C)(C)C
C([n+]1ccn(c1)C)C,C(N)CCNCCNCCNCCNCCNCCN,C1CNCCC1,C1CCC(CC1)N,n1(c[n+](cc1)C)CC,C1CCCC(N)C1
C(C)NCCCNCC,C(NCCNCCN)CN,C1C(N)CCCC1,C(CCCCN)N,C(CN)CCCCN,C(C)CCNCCCC
C1CN(C)CCCN(CCN(C)CCN1C)C,C(N(CCO)CCO)CO,N(CCO)(CCO)C,C1[N+](C)(C)CCCCC[N+]2(CCCC2)C1,C(CCCCCCCCCCCCCCCC)CCCCCCC[N+](C)(CCCCCC)C,C(C)CCNCCCC
C(NCCCNCCCNCCN(C)C)CN(C)C,C(C)CN(CCC)CCC,C1[N+](CCCCC[N+]2(C)CCCC2)(C)CCC1,C(CNCCC)C,C1C(C)(N)CCCC1(C)C,C(CCC[N+]1(CCCC1)C)C[N+]1(CCCC1)C
C(NC(C)C)C,C1CCCN(C1)C,C1CNCCN1,C(C)(N)CC(C)N,C(CN)NCCNCCN,C(CNCCNCCNCCN)N
C(CCCCNCCC)N,N(CCCN(CC)CC)C,C1N(CCN(CCCN(CCN(CC1)C)C)C)C,C1CCCC(N)C1,C(CNCCC)CNCCCCN,C(CNCCNCCNCCNCCN)N
C1CCN(C)CCN(CCN(C)CCN(CCN(CCN1C)C)C)C,C1C(CCCC1)N,C(CCCC[N+]12CCC(CC2)CC1)[N+]12CCC(CC1)CC2,C1CCC[N+]1(CCCCC[N+]1(C)CCCC1)C,C1C[N+](CCCCC[N+]2(C)CCCC2)(CC1)C,C(CCCCC[N+]1(C)CCCC1)[N+]1(C)CCCC1
C1C2CC3(CC(C1)CC(C3)C2)[N+](C)(C)C,C12CC3CC(C2)CC(C3)([N+](C)(C)C)C1,C1C2CC3([N+](C)(C)C)CC1CC(C2)C3,C12CC3CC(CC(C3)([N+](C)(C)C)C1)C2,C1C2CCCC(C[N+]2(C)C)C1,C1CC2CCCCC2[N+](C)(C)C1
[N+]1(C)(CCCCC1)CCCCC[N+]1(C)CCCC1,C1C2CC3(CC1CC(C3)C2)[N+](C)(C)C,C1CC2CCCC2[N+](CC)(C1)C,C1CCC2CCCCC2[N+]1(C)C,C1CC2CCCCC2[N+](C)(CC)C1,C1C2CC3CC1CC(C3)(C2)[N+](C)(C)C
C1CCCCC2C(CC1(C)C)[N+](C)(C)C,C1C2CC3CC(C2)CC1(C3)[N+](C)(C)C,CC1C[N+](CC(C)C1)(CC)C,C12CC3CC(CC(C2)C3)([N+](C)(C)C)C1,C12C3C[N+](C)(CC3C(CCC2)C=C1)C,C1C2CC3CC(CC1([N+](C)(C)C)C3)C2
C1CCCCCC1n1c[n+](C2CCCCCC2)cc1,C1C2CC3(CC1CC(C3)C2)[N+](C)(C)C,C1C2CC3(CC1CC(C2)C3)[N+](C)(C)C,C12CC3CC(CC(C1)C3)([N+](C)(C)C)C2,C1CCC2[N+](CCCC2C1)(C)C,C1CC2C(CCCC2)[N+](C)(C1)C
C12CC3CC(CC(C2)C1)C3,C1C2CC3CC(CC1C3)([N+](C)(C)C)C2,C1CC2C(CCC[N+]2(C)C)C1,C1CCCC2C1CCC[N+]2(C)C,C1C2CC3CC(CC1C3)(C2)[N+](C)(C)C,C12CC3CC(C2)CC(C3)([N+](C)(C)C)C1
C1CCCCC1n1c[n+](C2CCCC2)ccc1,C1CCC2CCC[N+](C)(C)C12,C1C2CCC(C1)[N+]2(CCCC[N+]1(C)C2CCC1)C,C1CCC(CC1)[N+]1(CCCC1)C,C1CC(C)(C)C[N+](C1)(C)C,C1C2[N+](CCCC[N+]3(C)C4CCC3CCC4)(C)CCC1CC2
C(CC)[n+]1c(n(cc1)C)C,C1[N+](CCCCC[N+]2(CCCC2)C)(CCC1)C,Cn1cc[n+](C)c1C,C[n+]1cn(C)cc1,c1n(C)c[n+](C)c1,Cn1c[n+](cc1)CC
C1N(C)CCCN(C)CCN(C)CCNC(C)CCN1,C1CC(C)(C)C[N+](CC)(CC)C1,c1[n+](C)cn(c1)C,n1(c([n+](cc1)C)C)C,n1(c[n+](CC)cc1)C,C1CNCCN1
C1[N+](CCCC[N+]2(CCCC2)C)(CCCC1)C,C1C2CC3N(CC1CC(N)(C3)C)C2,C1C[N+](CCCCC[N+]2(C)CCCC2)(C)CC1,Cc1n(c[n+](c1)C)C,[n+]1(cn(cc1)C)C,C[n+]1cn(c(C)c1)C
C1CCC([n+]2ccn(C3CCCC3)c2)CCCC1,C(CCC[n+]1c(C)n(c(c1C)C)C)C[n+]1c(C)n(C)c(C)c1C,Cn1c[n+](cc1)C,c1[n+](c(C)cn1C)C,Cn1c[n+](cc1)C,c1n(c(C)[n+](C)c1)C
C1CNCCNC(CCNCCNC(CCN1C)C)C,C1CC[N+](CCCC[N+]2(CCCC2C)C)(C1)C,C1CNCCN1,C[n+]1c(C)n(cc1)C,Cn1cc[n+](c1)C,Cn1cc[n+](CCCC)c1
CN(CC)CC,C1CCC[N+](C)(CCCC[N+]2(CCCC2)C)C1,C1CN(C)CCN(CCN(C)CCN(C)CCN(CCN1C)C)C,C1CC[N+](CCCCC[N+]2(CCCC2)C)(C1)C,C1CC[N+]2(CCCC[N+]34CCC(CC3)CC4)CC1CC2,C[N+](CC)(C)CC
CC1NCC(CCCN(C)CCNC(C1)C)C,C1CCCN(C1)C,C1CNCCN1,C1CCC1N,C(C)CNCCC,CC(C)N(C(C)C)CC
C1CCN(C)CCN(CCN(C)CCN(C)CCN1C)C,C1CCC(CC1)N,C1CN(CCN(CCCN(C)CCN(C1)C)C)C,C1CC(CCC1)N,C(C[N+]1(CCCC1)C)CCC[N+]1(CCCC1)C,C1C(C)NCCNC(CC(NCCNC1)(C)C)(C)C
C1CNC(CCNC(C)(CCNCCN1C)C)C,C(C)(NC(C)(C)C)C,C1NC(CC(NCCNC(C)(C)CC(C)NCCN1)C)C,C1CCNCCC1,C1CNC(C)(C)CC(NCCNC(C)(C1)C)(C)C,C1CC(N)CCNC(C)(CC(NCCNC(C1)(C)C)C)C
C1CCC(C)C[n+]2cn(cc2)CC2CCCCC2,C1C[N+](CCCCC[N+]2(C)CCCC2)(C)CC1,c1(C)n(C)c([n+](c1)C)C,Cn1c([n+](C)cc1)C,Cn1c[n+](cc1)C,c1n(c(C)[n+](C)c1)C
C(CCCCCCCCCCCCCCCCCC[N+](C)(C)C)C[N+](C)(C)C,Cc1n(c(C)[n+](c1)C)C,Cn1cc[n+](c1C)C,C[n+]1ccn(c1C)C,Cn1c(C)[n+](C)cc1C,Cn1c([n+](cc1)C)C
C1CCCC(C)[n+]1ccn(c1)C1CCCCC1,C1C[N+](CCCC[N+]2(C)CCCC2)(C)CC1,c1[n+](C)c(C)n(c1)C,C1CNCCO1,n1(cc[n+](C)c1)CC,n1(C)c[n+](cc1)CC
Cc1n(C)c(C)[n+](C)c1C,C1C2N(CCNC(C)CC2)CC1,Cn1cc[n+](C)c1,C1CNC(C)(C)CC(NCCNC(CC(NC1)C)(C)C)C,Cn1c[n+](cc1)C,C1CCC(C)(C)NCCNC(CC(C)(C)NCCN1)C
C1[N+](CC2CCCCC2CC1)(C)C,C1N2CCN(CC2)CC1,C1CNCCN1,C1(C)(C)NCCNC(C)(C)CC(NCCNC(C1)C)C,Cn1c[n+](cc1)CC,C1CCC(N)CC1
C(CCCNCCCC)CCC,C1CN(C)CCN(C)CCCN(C)CCN(C)C1,C1CN(CCN(CCN(C)CCN(C)CCN(C)CCN1)C)C,C1CCCC(N)C1,C1N(C)CCN(CCCN(CCN(CC1)C)C)C,C1CCC(N)CC1
C1CCC([n+]2ccn(C3CCCCC3)c2)CCCC1,C(C)CNCCC,C(CC[n+]1ccn(C)c1)C,Cc1c[n+](C)ccn1C,C1NC(C)CC(C)(C)NCCNC(CC(C)(NC1)C)C,C1CNC(CC(NCCNC(CC(NC1)(C)C)C)(C)C)(C)C
C(C)CNCCCCNC,C(CC[N+]1(CCCC1)C)C[N+]1(CCCC1)C,C1C(CCCC1)N,C(CC[N+]1(C)CCCC1)CCC[N+]1(CCCC1)C,C(C)NCCC,C1CCCC([N+]1(C)CCCCCC[N+]1(C)CCCCC1)C
C1CN(CCN(CCN(CCN(C)CCN1C)C)C)(C)C,C1(CC(C)(C[N+](C)(C)C1)C)(C)C,C1CCCN1C,C(NCCN)CNCCN,C(CNCCCN)NCCNCCN,C(CNCCNCCNCCN)N
C1[N+](CCCC1)(C)CCCC[N+]1(CCCC1)C,C(CCCCC[N+]1(C)CCCC1)[N+]1(C)CCCC1,C1CNC(C)(C)CC(NCCNC(C)(C)CC(N1)C)C,C1CNCCC1,C1CNC(C)(CC(NCCNC(CC(N1)(C)C)C)C)C,n1(c[n+](cc1)CC)C
C(CCCCN(C)C)N,C(CC[N+]1(C)CCCC1)C[N+]1(C)CCCC1,Cn1cc[n+](c1)C,C1CCCC(N)C1,CC[n+]1cn(C)cc1,C(C)(C)NCCNC(C)C
C12CC3CC(CC(C3)C2)C1[N+](C)(C)C,C12CC3CC(CC(C3)C2)(C1)[N+](C)(C)C,C1CC2CCC[N+](C2C1)(C)C,C1C2C(C[N+](C)(C1)C)CCC2,C1CCCC2CCCCC2[N+]1(C)C,C1C2CC3CC(C2)CC1(C3)[N+](C)(C)C
C(CCCCCCNCCCCC)CCCN(CCC)CCC,C(CCN)N,C1CNCCN1,C(CNCCNCCN)N,C(CN)NCCCNCCN,C(C)(N)CN
C1CCCCN1,C1CN(CCN(C)CCN(C)CCCN(C1)C)C,CCN(CCC)CCC,C(CNCCN)NCNCCN,N(CCNCCNCCN)CCNCCN,C(CNCCNCCNCCNCCN)N
C1CCC(C)[N+](C)(C)CC1,C1CC(C)[N+](C)(CC1)CC,C1C2CC3CC1CC(C2)([N+](C)(C)C)C3,C1CC(CC)[N+](CC)(CC)CC1,C1CCC(C)[N+](C1C)(C)C,C1CCC(C)[N+](CC)(C1C)C
C1N(C)CCCN(CCN(CCN(C)CCN1C)C)C,C(C[N+](C)(C)C)CCCC[N+](C)(C)C,C(N(CCO)CCO)CO,C(CN(CCO)C)O,C(C)[N+](CC)(CC)CC,C1CC[N+](CCCCC[N+]2(CCCC2)C)(C1)C
C1N(CCCN(CCCN(CCN(CCCN1C)C)C)C)C,C1N(CCN(CCN(C)CCN(CCN(C)CCN(C)C1)C)C)C,C1CN(CCN(C)CCN(CCN(CCN(C)CCN1C)C)C)C,C(C)CNCCC,C(CNCCC)C,C1[N+](C)(CCC1)CCCCC[N+]1(CCCC1)C
C1CC[N+](CC1)(C)CCCC[N+]1(C)CCCC1,C1CN(CCN(C)CCCN(CCN(C)CC1)C)C,C1CN(CCN(CCN(CCN(CCN(C)CCN1C)C)C)C)C,C1CCCC(N)C1,C(CNCCC)C,C(CC)NCCC
C1CC([N+]2(CCCC2)C)CCCC1,C(C)[N+]1(CC)CCCC(C1)C,C1(CC(C)C[N+](C1)(C)C)C,C[N+]1(C)CC(C)CC(C)C1,C1C[N+](C)(C)CC(C)(C)C1,C1C2CC[N+](CC2)(CCCC[N+]23CCC(CC3)CC2)C1
C1CC[N+](C)(CCCC[N+]2(CCCC2)C)CC1,C1N2CCN(CC2)C1,C1CC[N+](C1)(CCCC[N+]1(CCCC1)C)C,C1C[N+](CC1)(CCCCC[N+]1(CCCC1)C)C,C([N+]1(CCCC1)C)CCCC[N+]1(CCCC1)C,C(CCCCCCCCCCC)CCC[N+](C)(C)C
