epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5
N(CC)(CC)CC,C1CCCCC(C1)N(C)C1CCCCC1,C1CCCCN1,c1ccccc1CN1CCCC1,C1N(CCN(C)CCCN(C)CCN(C)CC1)C,C1CCC(CO)N1Cc1ccccc1
CCN(CC)CC,C1CCCC2C3CC(CC2C1)C[N+]1(CCCC1)C3,c1ccc(cc1)C(C(NC)C)O,c1cc(C(O)C(O)C(C)NC)O)ccc1,c1c(cccc1)CN1CCCC1,c1(cccc(F)c1)CN1CCCC1
C(c1ccccc1)N(C)C,C(c1ccccc1)(C(NC)C)O,C(C)(N(C(C)C)CC)C,C1CC(N(C2CCCCC2)C)CC1,c1(F)ccc(cc1)CN1CCCC1,C1CCCCC1N(C1CCCCC1)C
C1CCCNCC1,C1CCC(N(C1)Cc1ccccc1)O,C12CC3CC(C2)CC(C3)([N+](C)(C)C)C1,C1C(N(C2CCCCC2)C)CCCC1,C(C)CN(CCC)CCC,C1CCCC2C3CC(CN21)C1CCCC[N+]1(C3)C
N(CC)(CC)CC,C1C(CCCC1)N(C1CCCCC1)C,c1(ccccc1)C(C(C)NC)O,C12C3CCCCN3CC(C3[N+](C)(C)CCCC23)C1,c1(F)c(C[N+](C)(C)Cc2ccccc2)ccc1,C12CC3CC(C1)CC(C3)([N+](C)(C)C)C2
C1CCCN(CC1)Cc1ccccc1,C(C)(C)N(CC)CC,C(CC)NCCC,c1ccccc1CN1C(CO)CCC1,C1C2CC3CC1([N+](C)(C)C)CC(C3)C2,C1CCC(CO)N(C1C)Cc1ccccc1
C1CCCN(C)CCCN(CCCN(CC1)C)C,C(N(CC)CC)C,c1c(F)c(ccc1)CN1CCCC1,C(c1cccc(c1)F)n1c(C)[n+](C)cc1,c1ccc(CN2CCCC2CO)cc1,C(N(CC)CC)C
c1cccc(c1)CN1C(CO)CCC1,C(C)C[N+](CC)(CC)CC,C12CC3CC(C2)CC(C3)([N+](C)(C)C)C1,c1ccccc1C(O)C(C)NC,C(C(NC)C)(O)c1ccccc1,C1CCC(N(C2CCCCC2)C)CC1
C1CCCC(N(C)C)CCNC(CCCN1C)C,C1C(CCCC1)N(C1CCCCC1)C,C(N(CC)CC)C,c1ccccc1C(C(C)NC)O,c1cc(CN2CCCC2CO)ccc1,c1c(F)ccc(c1)CN1CCCC1
Cc1n(c(C)[n+](C)c1C)C,c1cc(ccc1)CN1CCCC1CO,C1CN(Cc2ccccc2)CCN1Cc1ccccc1,C(C(C(O)c1ccccc1)O)NC,C12CC3CC(CC(C3)C2)([N+](C)(C)C)C1,C1CCC(N(C2CCCCC2)C)CC1
C1C2CCC(C1)C1CC2CCCC[N+]1(C)C,c1cc(C[N+](C)(C)C)cccc1,N(CC)(CC)CC,c1n(C)cc[n+]1CCCC,C12CC3CC(CC(C3)C1)([N+](C)(C)C)C2,C1CCN(Cc2ccccc2F)C1CO
C(CC)NCCC,C1CCCC(N(C1)CO)Cc1ccccc1,C(CC)NCCC,Cc1c(C)[n+](C)c(C)n1C,c1cc(C(O)C(C)NC)ccc1,C(CC)NCCC
Cc1c(C)c(C)[n+](c1C)C,C1CCC(N(C1)Cc1ccccc1)O,C(C(C)NC)C,C(C)CN(CCC)CCC,c1(ccccc1)C(O)C(NC)C,c1cccc(C(C(C)NC)O)c1
CN(CCC)CC,C(N(CC)CC)C,C(C)CCNCCC,C(C)(C)N(C(C)C)CC,c1ccc(c(c1)F)C[N+](C)(C)Cc1ccccc1,C1CCCCC1N(C)C1CCCCC1
C(CCCCCNCCCC)CC,C1C2N(CC3CC1C[N+]1(CC2CCCC[N+]1(C)C3)C)C,C1CCC(CC1)N(C1CCCCC1)C,C1CCCCN1,C(C)C[n+]1cn(cc1)C,C1CCC(N(C2CCCCC2)C)CC1
c1cccc(c1)CN1CCCC1,C1(CCCC1)N(C1CCCCC1)C,N(CCC)(CCC)CCC,c1n(C)cc[n+]1CCCC,c1c(cccc1)C[N+](C)(C)Cc1ccccc1,C(N(CC)CCO)CO
C1CCCCCC1,c1ccc(cc1)C[n+]1c(C)n(cc1)C,C12CC3CC(C1CC(C2)C3)[N+](C)(C)C,c1cccc(c1)CN1CCCC1,C1CCCC(N(C)C2CCCCC2)C1,C1CCC(N(C2CCCCC2)C)CC1
C1CCCN(CCN(CCCN(CCN(CCCN1C)C)C)C)C,C(CC)N(CCC)CCC,C(C)(N(C(C)C)C)C,C(C)CCNCCCC,C([N+](C)(C)C)CCCCCC[N+](C)(C)C,C(N(CC)CC)C
c1c(cccc1)Cn1cc[n+](c1C)C,C(C)CN(CC)CC,c1ccc(C[N+](C)(Cc2ccccc2F)C)cc1,c1c(CN2CCCC2)cccc1F,c1cc(ccc1)CN1C(CO)CCC1,C1C2C3CCCCN3CC(C3[N+]1(C)CCCC3)C2
C12CC3CC(CC(C3)C2)C2[N+](C)(C)CC1,C1C2CN3C(CCCC3)C(C2)C[N+]1(C)C,C1CN(Cc2ccc(F)cc2)CC1,C1CC(N(C2CCCCC2)C)CC1,C1CCCCC1N(C1CCCCC1)C,[n+]1(CCCC)ccn(C)c1
c1cn(c(C)[n+]1CCCCC[n+]1c(C)n(C)c(c1C)C)C,C(C)CNCCC,C12CC3CC(C2)CC(C1)([N+](C)(C)C)C3,c1cc(ccc1)CN1C(CCC1)CO,c1cc(F)cc(c1)C[N+](Cc1ccccc1)(C)C,C1CCCCC1N(C1CCCCC1)C
C1CCCNCC1,c1cc(ccc1)CN1CCCC1CO,C1CN(C)CCN(CCN(CCN(C)CCN(C)CCN1C)C)C,c1ccccc1CN1C(CCC1)CO,C(C)(C)N(C(C)C)CC,C1CCC(N(C2CCCCC2)C)CC1
C1CCCN1Cc1ccccc1,c1cccc(c1)CN1CCCC1,C1CCC(N(C1)Cc1ccccc1)CO,c1cc(C(C(C)NC)O)ccc1,C(C)CNCCC,C(C(NC)C)(O)c1ccccc1
C(CN(CC(C)C)C(C)C)O,C(CC)CN(CCC)CCC,C(C(NCC)CC)O,C1CCC2C3CC(C4[N+](C3)(C)C)CN21,C(CC)[n+]1c(C)n(C)cc1,C1CCCCN1Cc1ccccc1F
c1cc(ccc1)CN1CCCC1,C1CC2C3CCCC[N+]3(C)C(C1)C1CCCCN1C2,C1CCCCCC1N(C1CCCCC1)C,C(C)CNCCC,c1ccc(c(c1)CN1CCCC1)F,C(N(CC)CC)C
N(CC)(CC)CC,c1ccc(cc1)CN1CCCC1,C1CCN(Cc2ccccc2F)C1,c1ccc(F)c(CN2CCCC2)c1,C1CCCC(C1)N(C1CCCCC1)C,c1cccc(C[N+](C)(C)Cc2ccccc2F)c1
C(C)CN(CCO)CCO,C1CCC(N(C1)Cc1ccccc1)F,c1c(C[n+]2c(C)n(cc2)C)cc(c1)C,C1N(CCC1)Cc1ccccc1,C(C)N(CC)CC,c1ccc(cc1)C(O)C(C)NC
c1(C)[n+](CC)c(n(c1C)C)C,C1CCCCC1N(C1CCCCC1)C,c1c(C)[n+](C)c(C)n1C,C1CCCC(C1)[N+]1(CCCC1)CCCC,C(CC)NCCC,c1cccc(CN2CCCC2)c1
C1N(CCCCN(C)CCCNC(C)CC1)C,c1(CN2CCCC2)ccccc1,c1cc(ccc1)C[N+](C)(Cc1ccccc1F)C,c1cc(C[N+](C)(Cc2ccccc2)C)ccc1,C1C2CC3CC(CC1C3)(C2)[N+](C)(C)C,Cn1cc[n+](CCCC)c1
C(C)NCCC,c1cc(C(C(C)NC)O)ccc1,C12C3CCCCN3CC(C1)C1CCCC[N+]1(C2)C,C(C)CNCCC,C(C)[n+]1cn(C)cc1,C(C(NC)C)(O)c1ccccc1
c1ccccc1CN1CCCC1CO,C1CCCC(N(C1)CO)C1CCCC1,C1CC(CCC1)N(C1CCCCC1)C,C(C)(N(C(C)C)CC)C,Cn1c(C)[n+](CCCC)cc1,C1CCC(N(C)C2CCCCC2)CC1
C(CCCN)N,c1ccccc1CN1CCCC1CO,C1CCC(N(C1)Cc1ccccc1)CO,C1C2C3CCCCN3CC1C1CCCC[N+]1(C2)C,C1C(CO)N(Cc2ccccc2)C1,C1CCC(CC1)N(C1CCCCC1)C
c1ccccc1CN1CCCC1,C12C3CCCC[N+]3(C)CC(C2)CN2CCCC1,C1CN(Cc2ccc(F)cc2)CC1,C1C2CC3CC(C2)CC1(C3)[N+](C)(C)C,C(C)CN(CCC)CCC,c1c(cccc1F)CN1CCCC1
C(N(C)CC)C,C1CCC2CC3CC(CN4C3)C[N+]1(C)CCCC2,C(N(CC)CC)C,C1CC(CCC1)N(C)C1CCCCC1,C1(CCCCC1)N(C1CCCCC1)C,c1(C)[n+](CC)ccn1C
c1cccc(CN2CCCCC2CO)cc1,c1(F)ccccc1CN1CCCC1,C(CN(CCO)CCO)CO,c1cccc(c1)C(O)C(NC)C,c1cc(CN2C(CO)CCC2)ccc1,CCN(CC)CC
C1CN(Cc2ccccc2)CC1,c1cc(ccc1)C(N(C)C)C,C1CC(CO)N(Cc2ccccc2)C1,c1ccccc1CN1C(CCC1)CO,C1(N(C)C2CCCCC2)CCCCC1,C1CCC(N(C2CCCCC2)C)CC1
c1cccc2c1C[N+](C)(C)Cc2ccccc2,C(C)(C)N(CC)CC,C1CN(CCN(CCN(CCN(C)CCN(C)CCN1C)C)C)C,c1(CN2CCCC2)ccccc1,c1(ccccc1)CN1C(CO)CCC1,C1CCCC(C1)N(C1CCCCC1)C
C1C(C(CCC1)N(C)C)Cc1ccccc1,C(N(CC)CC)C,c1cccc(CN2CCCC2CO)c1,c1(ccc(cc1)F)CN1CCCC1,c1ccc(CN2CCCC2CO)cc1,C(C)CCNCCCC
c1(ccccc1)C(NC)C,c1ccc(C[n+]2c(n(C)cc2)C)cc1,C(N(CC)CC)C,N(CCC)(CCC)CCC,c1c(cccc1)C(C(C)NC)O,N(CC)(CC)CC
C1CCN(CCN(C1)C)Cc1ccccc1,C(C)(N(CC)CC)C,CCC[n+]1ccn(c1)C,C(n1cc[n+](c1)C)CC,C(CC)C[n+]1ccn(C)c1,c1c(CN2CCCC2)cccc1
C1CNCCNC1,C1CC2C3CCCC[N+]3(C)CCCCC31,c1cc(F)cc(CN2CCCC2)c1,C1CCC(N(C1)C)C1CCCCC1,[n+]1(cn(cc1)C)CCCC,c1ccc(cc1)C(C(C)NC)O
c1(ccccc1)CN1CCCC1CO,C1CCCCC(N1)Cc1ccccc1,c1cc(ccc1)C(C(NC)C)O,C(C)(C)N(C(C)C)CC,C1C2C3CC(C4N(C3)CCCC4)C[N+]2(C)CCC1,C1CCC(CC1)N(C1CCCCC1)C
c1cn(c[n+]1C)CC,C1C(N(CCC1)CO)O,C1CCCCN1Cc1ccccc1F,C(C)CN(CCC)CCC,C(C)CNCCC,C(CC)N(CCC)CCC
C1N(C)CCCN(CCN(C)CCN(CC1)C)C,C([n+]1c(n(cc1)C)C)C,C1C2CC3(CC1CC(C2)C3)[N+](C)(C)C,C1CCCC(N(C)C1)C1CCCCC1,C1CCCC(N(C)C2CCCCC2)C1,Cc1[n+](ccn1C)CCCC
C1CCN(C)CCN(CCN(CCN(CCN(CCN1C)C)C)C)C,c1(C(C)N(C)C)ccccc1,C1CCN(CC1)CC1CCCCC1,C(C)CNCCC,C1C2CC3CC(CC1C3)([N+](C)(C)C)C2,C(C)CNCCC
c1ccc(c(c1)CN1CCCC1)CO,C(CCC)N(CCC)CCC,c1cc(c(F)cc1)CN1CCCC1,c1c(F)cccc1CN1CCCC1CO,c1cc(cc(C[N+](C)(C)Cc2ccccc2)C)c1,Cn1cc[n+](CCCC)c1
c1c(C)ccc(c1)Cn1c([n+](C)cc1)C,C(N(CC)CC)C,c1cc(CN2CCCC2)cc(F)c1,C(CCCC[n+]1c(C)n(C)cc1)[n+]1c(n(cc1)C)C,c1(ccccc1)C[N+](C)(C)Cc1ccccc1,C1CCC(N(C2CCCCC2)C)CC1
C(N(CC)CC)C,c1ccc(cc1)C[n+]1ccn(c1)C,C1C2C3CCCCN3CC(C2)C2[N+]1(C)CCCC2,c1cccc(c1)C(O)C(C)NC,c1cccc(c1)C[N+](C)(Cc1ccccc1F)C,C1CC(CCC1)N(C1CCCCC1)C
C(N(C)C(O)C)c1c(cccc1)O,C(C)(N(CC)CC)C,C(N(CC)CC)C,C(C[n+]1ccn(C)c1)C,C1CC(CO)N(Cc2ccccc2)C1,c1cccc(CN2CCCC2)c1
C(NCC)C,CC1CCCCC1N(C1CCCCC1)C,C1CCN(Cc2cccc(F)c2)C1,C(C)CNCCC,c1ccc(C[N+](C)(C)Cc2ccccc2)cc1,C(C(NC)C)(O)c1ccccc1
C1N(C)CCCN(CCN(CCN(C)CCN(C)CCN1C)C)C,C1CCCC(C1)N(C1CCCCC1)C,C(N(CCC)CCC)CCC,C1CN(Cc2ccccc2)CC1,c1c(cccc1)CN1C(CO)CCC1,C1CCC2[N+](CC3CC2CN2C3CCCC2)(C)C1
c1(cccc(CN2CCCC2)cc1)F,C1CCCN1Cc1ccccc1,C(C[N+](CCO)(CCO)CCO)CO,C(CNCCC)C,C1CCC(C1)N(C)C1CCCCC1,C1CCCCCN1
C(CNCCC)NC,C1CCCCC1N(C1CCCCC1)C,C1(CCCCC1)N(C1CCCCC1)C,c1ccccc1C[N+]1(CCCC1CO)C,C(C)(N(C(C)C)CC)C,C(CCCC[n+]1c(n(cc1)C)C)CC[n+]1ccn(C)c1C
c1ccc(cc1)CN1CCCC1,C(C)C[N+](CC)(CC)CC,c1ccc(cc1)C(N(C)C)C,c1cc(C(C(C)NC)O)ccc1,CCCN(CCC)CCC,CCCN(CCC)CCC
c1cccc(c1)CN1CCCC1,C(C)(N(CC)CC)C,C1C2C3CC(C4CCCC[N+]4(C)C3)CN2CC1,c1c(cccc1)C[n+]1ccn(C)c1C,C(N(CC)CC)C,C(CCC)NCCCC
c1cc(ccc1)CN1CCCC1CO,C(C)(N(CC)CC)C,C1CC(N(C2CCCCC2)C)CC1,C(C)CNCCC,c1ccc(CN2CCCC2)cc1,CCCNCCC
CN(CC)CC(C)C(C)C,C1N(CCC1)Cc1ccccc1F,C(CC)CCCCCCCCCCC[n+]1ccn(C)c1,C(N(CC)CC)C,c1cc(ccc1)C[N+](C)(Cc1ccccc1)C,C1CC(CCC1)N(C1CCCCC1)C
C(N(CC)CC)C,C1CCCCCN1,C1CC(CCC1)N(C1CCCCC1)C,C1(CCCCC1)N(C1CCCCC1)C,C1CN2CCC(C2)C1,c1ccccc1CN1CCCC1
C(C)CNCC,C1C2CC3CC(C[N+]4(C)CCCCC43)C2CC1,Cn1cc[n+](c1C)CC,c1cccc(C(C(C)NC)O)c1,C(CC)CCC[n+]1ccn(C)c1,c1cccc(c1)C(O)C(C)NC
C(C[N+](CC)(CC)C)C,N(CC)(CC)CC,c1cccc(c1)C(C(NC)C)O,c1cc(ccc1)C[N+](C)(C)Cc1ccccc1F,c1(cccc(CN2CCCC2)c1)F,C1CCC(N(C2CCCCC2)C)CC1
c1c(C)n(c(C)c(C)[n+]1C)C,c1c(cccc1)CN1CCCC1,C(c1ccc(F)cc1)N1CCCC1,C(O)C[N+](C)(C)C,C1C(N(C)C2CCCCC2)CCCC1,C1(N(C)C2CCCCC2)CCCCC1
C(N(C(C)C)C)C,c1ccc(cc1)CN1CCCC1CO,C(C)CNCCC,C1CCC(N(C1)Cc1ccccc1)CO,C(C)CN(CCC)CCC,C(C(NC)C)(O)c1ccccc1
C12CC3CC(CC(C3)C2)C1[N+](C)(C)C,C(N(CC)CC)C,c1c(ccc(c1)C(C(NC)C)O)O,C(N(CC)CC)C,c1ccc(cc1)CN1C(CCC1)CO,c1ccc(C(O)C(C)NC)cc1
C1CC[N+]2(CCCCC2)C(C1)C,C1(CCCC1)N(C1CCCCC1)C,c1cccc(c1)C(C(C)NC)O,C12C3CCCCN3CC(C3[N+](C2)(C)CCCC1)C3,c1(ccccc1)C[n+]1cn(C)cc1,C1CCCC(C1)N(C1CCCCC1)C
C1CCCN(C)CCN(C)CCN(CCN(CCN(C)CCN1C)C)C,C(CC)CNCCC,c1c(F)cccc1CN1CCCC1,c1(ccccc1)C(O)C(C)NC,C(C)CN(CCC)CCC,C(C)CN(CCC)CCC
c1cccc(c1)CN1CCCC1,C(N(C)CC)C,C(C)(C)N(CC)C(C)C,C1CCCN1Cc1cc(F)ccc1,C(C)CNCCC,C1CC(CCC1)N(C1CCCCC1)C
N(CC)CC,C12CC3CC(C2)CC(C3)([N+](C)(C)C)C1,C1CCC(N(C1CO)Cc1ccccc1)CO,c1ccccc1CN1C(CCC1)CO,C(CC)C[n+]1ccn(C)c1,C(N(CC)CC)C
C(N(CC)CC)C,C(CCC)NCCC,c1c(cccc1)C(N(C)C)C,C1CC(N2CCCCC2)CC1,c1cc(c(C[N+](C)(C)C)c1)F,C(C(NC)C)(O)c1ccccc1
c1ccccc1C[n+]1c(n(C)cc1)C,C12CC3CC(C1)CC(C2)([N+](C)(C)C)C3,c1cccc(c1)C(N(C)C)C,C1CC(N(C2CCCCC2)C)CCC1,c1(ccccc1)C(O)C(NC)C,C1CCC(N(C2CCCCC2)C)CC1
c1(ccccc1)CN1CCCC1,c1cc(ccc1)C(C(NC)C)O,C(C)CC[n+]1c(C)n(cc1)C,C12CC3CC(C2)CC(C3)([N+](C)(C)C)C1,c1(ccccc1)C(C(C)NC)O,C(C(C)NC)(O)c1ccccc1
Cc1n(C)c(C)[n+](c1C)CCCC[n+]1c(n(C)c(c1C)C)C,C(c1ccccc1)(C(C)NC)O,C1CN(CCN(C)CCN(CCN(CCN1C)C)C)C,C1CCCN1Cc1cc(F)ccc1,c1c(cccc1)C(C(C)NC)O,C1CCCCN1
c1ccc(cc1)C(C(C)C)NC,C(C)(C)N(CC)CC,c1cn(c([n+]1CCCC)C)C,c1cc(ccc1)C(O)C(C)NC,c1cccc(CN2CCCC2)c1,C1CCC(CO)N(C1C)Cc1ccccc1
C(CC)N(CCC)CCC,C(n1cc[n+](C)c1)C,C1CN(Cc2ccccc2F)C(C1)CO,c1c(F)ccc(c1)CN1CCCC1,C(N(CC)CC)C,C(CCC)NCCCC
C(C)N(CC)CC,c1ccccc1CN1C(CCC1)CO,C1C(N(C2CCCCC2)C)CCCC1,C(C)CC[n+]1ccn(C)c1,C(C)CN(CCC)CCC,c1c(F)ccc(c1)CN1CCCC1
c1(ccccc1)CN1CCCC1CO,C(C)C[N+](CC)(CC)CC,C1N(Cc2cccc(F)c2)CCC1,C1CN(CCN(C)C1)C1CCCCC1,c1cccc(c1)CN1C(CO)CCC1,C1C2C3CCCCN3CC1C1[N+](CCCC1)(C2)C
c1c(cccc1)CN1CCCC1CO,C1CCCN(C1)Cc1ccccc1,c1ccc(cc1)CN1CCCC1CO,C1CCC(CC1)N(C)C1CCCCC1,C1C2C3[N+](CC(C4N1CCCC4)C2)(C)CCCC3,C1CCC(N(C2CCCCC2)C)CC1
C12CC3CC(CC(C3)C2)C[N+](C)(C)C1,C(C)C[n+]1cn(C)cc1,C(N(CC)CC)C,C1CCCCC1N(C1CCCCC1)C,c1ccc(cc1)C(O)C(NC)C,C(C)C[n+]1c(n(C)cc1)C
C1N(C)CCN(C)CCN(CCN(CCN(CCN(C)CC1)C)C)C,C1CCC(CC1)N(C1CCCCC1)C,c1n(C)c(C)[n+](C)c1,c1(ccccc1)CN1CCCC1,c1cc(ccc1)C(O)C(C)NC,c1cc(CN2C(CCC2)CO)ccc1
c1c(cccc1)CN1CCCC1,OC1CCCCN2CCOCCOCCN2CCOCCOCCOCC2,c1ccc(C(C(C)NC)O)cc1,C1CCN(C1)Cc1ccccc1,c1ccc(cc1)CN1C(CO)CCC1,c1cccc(c1)CN1C(CCC1)CO
C1CCCCN1Cc1ccccc1,c1ccc(cc1)CN1C(CO)CCC1,N(CC)(CC)CC,c1c(ccc(c1)F)CN1CCCC1,C(C(NC)C)(O)c1ccccc1,c1ccc(cc1CN1CCCC1)F
N(CCC)CC,C([n+]1ccn(c1)C)CC,C12CC3CC(C2)(CC(C1)C3)N,c1ccc(c(c1)F)CN1CCCC1,C12CC3CC(CC(C3)(n3c[n+](C45CC6CC(CC(C6)C4)C5)cc3)C2)C1,C(C)CC[n+]1ccn(C)c1
C12C3CC(C[N+]4(C)CCCC4CCCC3)C2CC1,C(C)CN(CCC)CCC,c1ccc(c(c1)F)CN1CCCC1,C1CCC(CC1)N(C1CCCCC1)C,c1ccc(cc1)CN1C(CO)CC1,c1ccc(CN2CCCC2CO)cc1
C(N(CC)CCO)C,C(C)CN(CCC)CCC,C(C)(N(C(C)C)CC)C,C(C)CN(CCC)CCC,C(C)CNCCC,C(N(CC)CC)C
C12CC3CC(CC(C2)C3)C[N+](C)(C)C1,C1CC(CCC1)N(C1CCCCC1)C,C(C)(N(C(C)C)CC)C,C1CC(N(C2CCCCC2)C)CCC1,c1cc(ccc1)C(C(C)NC)O,C1CCC(N(C2CCCCC2)C)CC1
C1CCN(C)CCN(C)CCN(C)CCCN1C,n1(C)c(C)[n+](c(C)c1C)C,C(N(CC)CC)C,C(C)CN(CCC)CCC,C(C(C)NC)(O)c1ccccc1,c1cccc(CN2C(CCC2)CO)c1
C1CN(CCN(C)CCCN(CCN(CCN(CCN(C1)C)C)C)C)C,C(C)(N(CC)C(C)C)C,C1CC(CO)N(Cc2ccccc2)C1,C1CCC(N(C1)Cc1ccccc1)CO,C1CCC2C3CC(C[N+]2(CC1)C)C1CCCCN1C3,C(CC)N(CCC)CCC
N(CC)(CC)CC,N(C(C)C)(C(C)C)C,c1cc(ccc1)C(C(C)NC)O,c1cccc(C(C(NC)C)O)c1,C1CCCC(N(C2CCCCC2)C)C1,C12C3CCCCN3CC(C3[N+](C)(C)C2CCCC3)C1
Cc1n(C)c([n+](c1C)C)C,C(CC)CCCCC[n+]1ccn(c1)C,C1C2CC3CC(CC1C3)([N+](C)(C)C)C2,C12C3CCCCN3CC(C3[N+](C1)(C)CCCC3)C2,C1CCCCC1N(C1CCCCC1)C,C1CCCCCN1
C1CCC(C)C[N+]2(CCCC2)CCC1,C([n+]1ccn(c1)C)CC,c1c(F)cccc1CN1CCCC1,C1CC(CCC1)N(C1CCCCC1)C,C1C2C3CC(CN2CC1)C1CCCC[N+]1(C)C3,C1CCCC(N(C)C2CCCCC2)C1
C(CC)N(CC)CC,c1(n(C)c(C)[n+](C)c1)C,C1CC(CO)N(Cc2ccccc2)C1,C1CCCN1Cc1ccccc1,C(C(C)NC)(C)(C)C,N(CCO)(CCO)CCO
C(C)CNCC,c1ccc(cc1)CN1CCCC1CO,c1cc(ccc1)CN1CCCC1,c1ccccc1C(O)C(NC)C,C(C)CN(CCC)CCC,C1C2C3CCCCN3CC1C1[N+](CCCC1)(C2)C
N1(Cc2ccccc2)CCCC1,C12CC3CC(CC(C2)C3)([N+](C)(C)C)C1,N(CC)(CC)CC,CC(N(C(C)C)C(C)C)C,CCCN(CCC)CCC,C(CC)CC[n+]1ccn(C)c1
c1(CN2CCCC2)ccccc1,C(CC)CNCCC,C1CCCN1Cc1ccccc1,C1CCCC2C3CC(C4[N+](C3)(CCCC4)C)C21,C1CCC[N+]2(CC3C4N(CC(C3)C21)CCCC4)C,C(C1CCCCC1)N(C1CCCCC1)C
N(CC)(CC)CC,C1CCCCC2C3CCCC[N+]3(C)CCCC31,C1CCC(CC1)N(C1CCCCC1)C,c1c(cccc1)C(O)C(C)NC,C1CCC(C)[N+]2(C1CC1CC2CCCC1)C,C1CCCN1Cc1ccccc1
C1CCCC2C1C1CC(C2)[N+]1(C)CCCC1,c1ccc(cc1)CN1CCCC1,C(CC)C[n+]1cn(cc1)C,C(CNCC)C,c1c(ccc(c1)F)C[N+](C)(C)Cc1ccc(F)cc1,C1CCCC(N(C2CCCCC2)C)C1
C1N(Cc2ccccc2)CC1,C1C(CCCC1)N(C1CCCCC1)C,C(N(CC)CC)C,c1cc(ccc1)CN1CCCC1,C(C)C[n+]1c(C)n(cc1)C,c1cccc(c1)CN1CCCC1CO
CCN(CC)CC,c1ccc(C(N(C)C)cc1)cccc1,c1ccc(F)c(CN2CCCC2)c1,c1cccc(c1)C(O)C(C)NC,C(C(C(NC)C)O)(O)c1ccccc1,C1(N(C2CCCCC2)C)CCCCC1
C1CCCN(Cc2ccccc2)C1,C(C)(C(NCC)CC)O,C1C2CC3CC1CC(C2)([N+](C)(C)C)C3,C1CCC(N2CCCCC2)C1,C(N(CC)CC)C,c1ccc(C(O)C(C)NC)cc1
Cn1c([n+](CC)cc1)C,C1N(CCC1)Cc1ccccc1,C(C)CC[N+](C)(C)CC,C1CC(N(C1)Cc1ccccc1)CO,C(C)CC[n+]1cn(cc1)C,C(CCC)NCCCC
C(N(C)CC)C,C1CCCC(C1)N(C1CCCCC1)C,c1ccc(CN2CCCC2CO)cc1,C12CC3CC(C2)CC(C3)([N+](C)(C)C)C1,C[N+]12C(C3CC(C4N(CCCC4)C3)C2)CCCC1,C1CCC(CO)N1Cc1ccccc1
C1CCCN(C1)Cc1ccccc1,c1c(F)cccc1CN1CCCC1,C1C(CCC1)N(C1CCCCC1)C,c1(ccccc1)CN1C(CCC1)CO,C(C(NC)C)(c1ccccc1)O,Cn1c(C)[n+](CCCC)cc1C
C(C)CN(CCC)CCC,C(C)(N(C(C)C)CC)C,C1(CO)N(Cc2ccccc2)CCC1,C1CC(N(C)C2CCCCC2)CC1,C(C)CNCCC,C1CCCCCN1
C1CCN(CCN(CCCN(CCN(CCN1C)C)C)C)C,C1CCN(CCN(C)CCN(CCCN1C)C)C,C(C(N(C)C)C)(O)c1ccccc1,C(CCCC)[n+]1c(C)n(C)cc1,c1c(CN2C(CO)CCC2)cccc1,c1cccc(c1)CN1CCCC1
C(C)C[N+](CCCCCCCCCCC)(CCC)CC,C1CCC(CC1)(C1CCCCC1)[N+]1(CCCC1)C,c1ccc(c(c1)CN1CCCC1)F,C1CCCC(CC1)N(C1CCCCC1)C,C(C)CCNCCC,C1CN(CCC1)Cc1ccccc1
C1CCCN(CCN(C)CCN(CCN(CCN1C)C)C)C,C(CCCCCCCC)N(C)C,c1cccc(c1)C(C(NC)C)O,C(C)CN(CCC)CCC,Cn1cc[n+](CCCC)c1,C1C(CCCC1)N(C1CCCCC1)C
C(CCCC)N(CCC)CC,C(C)CN(CCC)CCC,C(C[N+](CC)(CC)CC)CCC[N+](CC)(CC)CC,c1c(cccc1)C(O)C(C)NC,c1cc(C(O)C(NC)C)ccc1,C1CCCC(N(C)C2CCCCC2)C1
c1ccccc1C[n+]1c(n(cc1)C)C,C(C)CN(CCC)CCC,c1ccc(cc1)CN1CCCC1,c1ccccc1C(O)C(C)NC,C(C)(N(CC)C(C)C)C,C1C2C3CC(C4CCCCN4C3)C[N+]2(C)CCC1
C(C)N(CC)CC,C(C(C)NC(C)C),C1CC(N(C2CCCCC2)C)CCC1,c1ccccc1C(C(C)NC)O,C(C)CNCCC,c1cccc(CN2CCCC2)c1
c1ccc(cc1)CN1CCCC1,C(CC)C[n+]1ccn(c1)C,CC(N(C(C)C)C)C,C1C2CC3CC1(CC(C3)C2)[N+](C)(C)C,n1(C)c(C)[n+](c(c1C)C)C,c1cccc(c1)C(C(C)NC)O
C(CCCCCC[n+]1c(n(cc1)C)C)C,C(C)(C(NCC)CC)O,C(N(CC)CC)C,C(C)CNCCC,C(c1ccccc1F)N1C(CO)CCC1,C1C2C3CC(C4CCCC[N+]4(C)C3)CN2CCC1
C1CC(CCC1)N(C)Cc1ccccc1,C(C)(C)N(CC)CC,C(C)(N(C(C)C)C(C)C)C,C(N(CC)CC)C,Cn1c(C)[n+](cc1)CCCC,CCN(CC)CC
