origin: C1N(C)CCN(C)CCN(C)CCN(C)CCN(C)CCN(C)C1, cl: C1N(CCN(C)CCN(C)C1)C, target: C1N(C)CCN(C)CCN(C)C1
origin: C(CNCCNCCN)NCCN, cl: N(CCN)CCNCCNCCN, target: N(CCN)CCCNCCN
origin: C1CNC(C)(C)CC(C)NCCNC(C)(C)CC(C)N1, cl: C1NC(C)CC(C)(C)NCCNC(C)CC(C)(C)NCCNC(C)CC1, target: CC1(C)C[C@H](C)NCCNC(C)(C)C[C@H](C)NCCN1
origin: C1CCCC(N2CCCCC2)C1, cl: CC1(C)NCCNC(CC(C)(NCCNC(C)C1)C)C, target: CC1(C)NCCN[C@@H](C)CC(C)(C)NCCN[C@@H](C)C1
origin: CC1(C)C2CC1[N+](C)(C)CCC2C, cl: C[N+]1(C)CC(C)CC(C1)C, target: C[N+]1(C)C[C@@H](C)C[C@@H](C)C1
origin: C[N+]1(C)C2CC(C2(C)C)CCC1, cl: [C@@C)(C)C1CCCCC1, target: C[N+]1(C)C[C@@H](C)C[C@H](C)C1
origin: C1C2CC3CC1CC([N+](C)(C)C)(C2)C3, cl: C[N+]1(C)CC2CC3CC1CC(C2)C3, target: C1C(C)CC(C)C[N+]1(C)C
origin: C1(C)CC(C)C[N+](C)(C)C1, cl: C1CCC(CC1)[N+](C)(C)CC, target: C(C)[N+]1(CC)C(C)CCCC1C
origin: C1C(C)C[N+](C)(C)CC1C, cl: [N+]1(C)(C)CC(C)CC(C1)C, target: C1CC2CCCC([N+]2(C)C)C1
origin: C1C(C)C[N+](CC)(CC)CC1, cl: C1(CCCC([N+]1(CC)CC)C)C, target: C1CCC(C)[N+](CC)(CC)C1C
origin: C1C(C)C[N+](C)(C)CC1C, cl: CC1CC(C[N+](C)(C)C1)C, target: CC1CC(C)C[N+](C)(C)C1
origin: C1(C)C[N+](C)(C)CC(C)C1, cl: CC[P+](CC)(CC)CC, target: C([P+](CC)(CC)CC)C
origin: C1(C)CC(C)C[N+](C)(C)C1, cl: C1(C)CC(C[N+](C)(C)C1)C, target: C1C(C)[N+](C)(C)C(C)CC1
origin: C1C(C)C[N+](C)(C)CC1C, cl: [N+]1(C)(C)CC(C)CC(C1)C, target: C1CC(C)(C)[N+](C)(CC)C(C)(C)C1
origin: C1CCC2C(CCC[N+]2(C)C)C1, cl: [N+]1(C)(C)CCCC2CCCCC12, target: CC[N+]1(CC)C(C)CCCC1C
origin: C12CC3CC(CC([N+](C)(C)C)(C1)C3)C2, cl: [N+]12(CCCC[N+]34CCN(CC3)CC4)CCN(CC2)CC1, target: C[N+]1(C)C(C)CCCC1C
origin: C1CC[N+](C)(C)C2CCCCC12, cl: C1CC2CCC[N+](C)(C2CC1)C, target: CC1(C)C2[N+](C)(C)CCCC1C2
origin: C1C2CC3CC1C[N+](C)(C)C(C2)C3, cl: C12(CC3CC(CC(C2)C3)C1)[N+](C)(C)C, target: C[N+]1(C)C2CC(C)(C)CC(C)(C2)C1
origin: C1(C)CC(C)C[N+](C)(C)C1, cl: C[N+](C)(C)C12CC3CC(CC(C3)C2)C1, target: C[N+]1(C)CCCC2CC1C2(C)C
origin: C[N+]1(C)CC(C)CC(C)C1, cl: C12CC3CC(C2)CC(C1)([N+](C)(C)C)C3, target: C1(C)(C)C2CC1C(C)CC[N+]2(C)C
origin: CC1CC(C)(C)NCCNC(C)CC(C)(C)NCCN1, cl: CCN(CC)CC, target: C(N(CC)C(C)C)(C)C
origin: CC1(C)NCCNC(C)CC(C)(C)NCCNC(C)C1, cl: CC(C)N(CC)C(C)C, target: CC(N(CC)C(C)C)C
origin: C1CCCCC1N, cl: C(C)(C)N(CC)C(C)C, target: N(C(C)C)(C(C)C)CC
origin: c1[n+](C)cn(CC)c1, cl: c1n(C)c[n+](c1)CC, target: n1(CC)cc[n+](C)c1
origin: C1C(C)NCCNC(C)(C)CC(C)NCCNC1(C)C, cl: C(N(CC)CC)C, target: C(C)(C)N(C(C)C)CC
origin: C1C(C)(C)[N+](CC)(C)C(C)(C)CC1, cl: C(C)[N+]1(CCCC2C(C1)CCCC2)CC, target: C(C)[P+](CC)(CC)CC
origin: C1(C)CCCC(C)[N+]1(CC)C, cl: C[N+]1(C)CC(C)(C)CCC1, target: C1C(C)C[N+](C)(C)CC1C
origin: C1[N+](C)(C)C2CC1(C)CC(C)(C)C2, cl: C1(C)CCCC([N+]1(CC)C)C, target: C1CCC[N+](C)(C)C1CC
origin: C12CC3CC(CC([N+](C)(C)C)(C3)C1)C2, cl: C(C)[N+]1(CC)CC(C)CC(C1)C, target: C1CC(C)[N+](CC)(C)C(C)C1
origin: C1CCC(C)[N+](C)(CC)C1C, cl: [N+]1(C)(C)CC(C)CC(C1)C, target: C([N+]1(CC)C(C)CCCC1C)C
origin: C(C)[N+]1(C)C(C)CCCC1C, cl: C1C(C)(C)CC[N+](C1)(C)C, target: C1CC[N+]2(C(C)CCCC2C)C1
origin: C1(C)[N+](CC)(C)C(C)CCC1, cl: C1C(C)[N+](C)(CC)CCC1, target: C1=CC(C)(C)C[N+](C)(C)CC1(C)C
origin: C(C)(N(CC)C(C)C)C, cl: CC[N+](CC)(CC)CC, target: CC[N+](CC)(CC)CC
origin: C(C)(C)(C)N(CC)C(C)C, cl: CC(C)N(CC)C(C)C, target: CC(N(C(C)C)CC)C
origin: c1[n+](CC)ccn1C, cl: CC(N(CC)C(C)C)C, target: CC(C)N(C(C)C)CC
origin: C1CCCCN1C, cl: C1CN(CCN(CCN(CCN(C)CCN1C)C)C)C, target: C1N(C)CCN(C)CCN(C)C1
origin: C1CCCC(N)C1, cl: C1N(CCN(C)CCN(C)C1)C, target: CN1CCN(C)CCN(C)CC1
origin: C12C(CCC[N+]1(C)C)CCCC2, cl: [N+]1(C)(C)CC2CCCC2CC1, target: C[C@H]1[N+](C)(C)[C@@H](C)CCC1
origin: C1C(C)(C)CC2(C)CC1[N+](C)(C)C2, cl: C[N+]1(C)CCCC2CCCCC12, target: C[N+]1(C)[C@H](C)CCC[C@@H]1C
origin: C1C2CC3CC1([N+](C)(C)C)CC(C3)C2, cl: C[N+]1(C)C2CCCCC2CCC1, target: C1CC[C@H](C)[N+](C)(C)[C@@H]1C
origin: C1C2CC3CC1C[N+](C)(C)C(C2)C3, cl: C[N+]1(C)CC(C)(C)CCC1, target: C1[N+](C)(C)C[C@@H](C)C[C@H]1C
origin: C1C2CC3CC(CC1C3)[N+](C)(C)C2, cl: [C@@CCCC[N+](C)(C)C, target: [C@@H]1(C)C[C@H](C)C[N+](C)(C)C1
origin: C12CC3CC(CC(C1)C3)[N+](C)(C)C2, cl: C1[C2(CC3CC(C2)CC1C3)CC(C)C, target: C1[C@H](C)C[N+](C)(C)C[C@@H]1C
origin: C1CC2C(CC1)CCC[N+]2(C)C, cl: C([P+](CC)(CC)CC)CCCC[N+](CC)(CC)CC, target: [P+](CC)(CC)(CC)CC
origin: C1(C)(C)C2CCC[N+](C)(C)C1C2, cl: C1(C[N+](C)(C)CC(C1)C)C, target: C[N+]1(C)CC(C)CC(C)C1
origin: C1C(C)C[N+](C)(C)CC1C, cl: CC1CC(C[N+](C1)(C)C)C, target: CC1C[N+](C)(C)CC(C)C1
origin: CC(C)N(C(C)C)CC, cl: C(C)[N+](CC)(CC)CC, target: C([N+](CC)(CC)CC)C
origin: C1(C)(C)C2CC1[N+](C)(C)CCC2C, cl: C1(C)CC(C[N+](C)(C)C1)C, target: CC1C[N+](C)(C)CC(C)C1
origin: C1C(C)(C)[N+](C)(CC)C(C)(C)CC1, cl: [N+]1(C)(C)CC(CC(C1)C)C, target: C1(C)C[N+](C)(C)CC(C)C1
origin: C1(C)CCCC(C)[N+]1(CC)C, cl: C(C)[N+]1(CC2C3C4C[N+](CC4C(C=C3)C2C1)(CC)CC)CC, target: [P+](CC)(CC)(CC)CC
origin: C1C(C)[N+](CC)(CC)C(C)CC1, cl: C(C)[N+]1(CC)C(C)CCCC1C, target: C(C)[P+](CC)(CC)CC
origin: C[N+](C)(C)C12CC3CC(C1)CC(C3)C2, cl: C(C)[N+](C12CC3CC(C1)CC(C3)C2)(C)C, target: CC[P+](CC)(CC)CC
origin: C12CC3([N+](C)(C)C)CC(CC(C1)C3)C2, cl: CC[P+](CC)(CC)CC, target: [P+](CC)(CC)(CC)CC
origin: C(C)(C)N(CC)C(C)C, cl: C(C)CNCCC, target: C(N(C(C)C)CC)(C)C
origin: C1C2CC3CC(CC1C3)C[N+]2(C)CC, cl: C1[C2CCCCC2CCC1, target: C1[C@@H](C)C[C@@H](C)C[NH2+]1
origin: C1C2CC3CC(CC1C3)C2[N+](C)(C)C, cl: C1[CC2C(CCC2)C1[N+](C)(C)C, target: C[C@H]1CCC[C@@H](C)[NH2+]1
origin: CC(C)N(CC)C(C)C, cl: N(CCN(C)C)(C)C, target: CC(N(CC)C(C)C)C
origin: C(CO)N(CCO)CCO, cl: CC(C)N(CC)C(C)C, target: CC(C)N(C(C)C)CC
origin: C(C)(C)N(CC)C(C)C, cl: CC(C)N(CC)C(C)C, target: CC(C)N(C(C)C)CC
origin: C12CCCC(CC1)[N+]2(C)CC, cl: C[N+]1(C)CC2C(CCC2)CC1, target: C1C(C)C[N+](C)(C)CC1C
origin: C(N(C(C)C)CC)(C)C, cl: CC[N+](CC)(CC)CC, target: C([N+](CC)(CC)CC)C
origin: C(C)(C)N(C(C)C)CC, cl: CC[N+](CC)(CC)CC, target: C(C)[N+](CC)(CC)CC
origin: C1CCCC(N2CCCCC2)C1, cl: CCN(CC)CC, target: CCN(C(C)C)C(C)C
origin: C1C(N2CCCCC2)CCNC1, cl: CC(N(C(C)C)CC)C, target: CC(C)N(CC)C(C)C
origin: CC1(C)C2CC1CCC[N+]2(CC)CC, cl: C1CCC(C)[N+](C)(C1C)C, target: C1(C)(C)[N+](C)(CC)C(C)(C)CCC1
origin: C(C)[N+](CC)(CC)CC, cl: CC(C)N(C(C)C)CC, target: CCN(C(C)C)C(C)C
origin: C1C(C)CC(C)C[N+]1(C)C, cl: C[C@(C)C1CCCCC1, target: CC[N+]1(CC)[C@@H](C)CCC[C@H]1C
origin: C1C2CC(C2(C)C)[N+](C)(C)CC1, cl: CC1CC(C[N+](C)(C)C1)C, target: C1[N+](C)(C)CC(C)CC1C
origin: C(C)CC[n+]1cn(C)cc1, cl: CC(N(CC)C(C)C)C, target: C(N(CC)C(C)C)(C)C
origin: C1NCCCCC1, cl: CC(N(CC)C(C)C)C, target: CCN(C(C)C)C(C)C
origin: N(CC)(CC)CC, cl: [N+](C)(C)(C)C, target: [N+]1(C)(C)CC(C)CC(C)C1
origin: C(C)(C)(C)N(C(C)C)C, cl: CC(C)N(CC)C(C)C, target: CC(C)N(C(C)C)CC
origin: C(C)N(CCO)CC, cl: C1(CCCCC1)N, target: C1C(C)C[N+](C)(C)CC1C
origin: c1n(C)c(C)[n+](C)c1, cl: C(C)[N+](CC)(CC)CC, target: C(C)[N+](CC)(CC)CC
origin: C1CC(N2CCCCC2)CCN1, cl: C(N(CC)CC)C, target: C(N(CC)C(C)C)(C)C
origin: CC1(C)NCCNC(C)CC(C)(C)NCCNC(C)C1, cl: C(C)(N(CC)C(C)C)C, target: CC(C)N(C(C)C)CC
origin: C1C(C)(C)C[N+](C)(C)CC1, cl: [C@H2CCC(C)CC2C, target: [C@@H]1(C)C[NH2+]C[C@@H](C)C1
origin: C1CC(C)(C)C[N+](C)(C(C)C)C1, cl: [C@@[N+]1(CC)CC(CC(C1)C)C, target: C[C@H]1[NH2+][C@@H](C)CCC1
origin: C1C[N+](C)(C)C2CCC1C2(C)C, cl: CC1CC(C[N+](C)(C)C1)C, target: C1C(C)[N+](C)(C)C(C)CC1
origin: C1(C)CCCC(C)[N+]1(C)CC, cl: CC1CC(C[N+](C)(C1)C)C, target: CC1[N+](CC)(CC)C(C)CCC1
origin: C1[N+](C)(C)CC(C)CC1C, cl: C1(C)CC(C[N+](C)(C)C1)C, target: C1(C)CCCC(C)[N+]1(CC)C
origin: C(C)[N+](CC)(CC)CC, cl: Cn1cc[n+](CC)c1, target: Cn1c[n+](CC)cc1
origin: C1CC(C)(C)[N+](C)(CC)C(C)(C)C1, cl: C1C(C)(C)CC(C[N+]1(C)C)C, target: C1C(C)CC(C)C[N+]1(C)C
origin: C(N)CNCCNCCNCCN, cl: C(NCCN)CNCCN, target: N(CCN)CCNCCN
origin: C(CN)NCCNCCNCCNCCN, cl: NCCNCCCNCCN, target: N(CCN)CCCNCCN
origin: C1CNC(C)(C)CC(C)NCCNC(C)(C)CC(C)N1, cl: C1C(NCCNC(CC(NCCNC1(C)C)C)(C)C)C, target: CC1(C)NCCN[C@@H](C)CC(C)(C)NCCN[C@@H](C)C1
origin: C1CCCC(N2CCCCC2)C1, cl: C1C(CCCC1)N, target: CC1(C)NCCN[C@@H](C)CC(C)(C)NCCN[C@@H](C)C1
origin: C[N+](C)(C)C12CC3CC(CC(C3)C1)C2, cl: C[C@1(C)CCCC([N+]1(CC)C)(C)C, target: [C@@H]1(C)C[C@H](C)C[N+](C)(C)C1
origin: C[N+]1(C)CC(C)CC(C)C1, cl: [C@H4C(C)(C)CC2C(C)(C)C, target: C[C@@H]1C[N+](C)(C)C[C@@H](C)C1
origin: C1C2CC3CC1([N+](C)(C)C)CC(C2)C3, cl: C1(C)[N+](C)(C(CCC1)C)C, target: C1C(C)C[N+](C)(C)CC1C
origin: C1(C)(C)C2[N+](C)(C)CCC(C)C1C2, cl: CC[N+]1(C2CC(C2(C)C)C(CC1)C)C, target: C1CC(C)[N+](CC)(CC)C(C)C1
origin: C1C2CC3CC([N+](C)(C)C)(CC1C3)C2, cl: C1CCC([N+](C)(C1)CC)C, target: C1CC2[N+](C)(C)C(CCC2)C1
origin: C1C(C)[N+](CC)(CC)C(C)CC1, cl: C([N+]1(CC)C(C)CCCC1C)C, target: C1CC(C)[N+](CC)(CC)C(C)C1
origin: C12CCC(CCC1)[N+]2(CC)C, cl: CC1C[N+](C)(C)CC(C1)C, target: [N+]1(C)(C)CC(C)CC(C)C1
origin: C1CCC(C)[N+](C)(CC)C1C, cl: C(C)[N+]1(CC2C(C3C4C[N+](CC4C2C=C3)(CC)CC)C1)CC, target: CC[P+](CC)(CC)CC
origin: C1C(C)C[N+](C)(C)CC1C, cl: CC1[N+](C)(C)C(C)CCC1, target: C1CC(C)[N+](C)(C)C(C)C1
origin: CC1CCCC(C)[N+]1(CC)C, cl: CC[N+]1(CC2C3C4C[N+](CC4C(C=C3)C2C1)(CC)CC)CC, target: C(C)[N+]1(C)C(C)(C)CCCC1(C)C
origin: C1CCCC2C1CCC[N+](C)(C)C2, cl: C1(C)CC(C)C[N+](C)(C)C1, target: CC1CCCC(C)[N+]1(CC)CC
origin: C1C2CC3CC(CC1C3)[N+](C)(C)C2, cl: C1C([N+](C)(CCC1)C)CC, target: C[N+]1(C)C(C)CCCC1C
origin: C1C2CC3CC1CC([N+](C)(C)C2)C3, cl: C1C2CC3CC(C2)CC1(C3)[N+](C)(C)C, target: C12C(C)(C)C(C1)CCC[N+]2(C)C
origin: C1C2C(CCCC2)[N+](C)(C)CC1, cl: C12(CC3CC(CC(C2)C3)C1)[N+](C)(C)C, target: C12(C)C[N+](C)(C)C(CC(C)(C)C1)C2
origin: C[N+]1(C)CC(C)CC(C)C1, cl: C1(C)CC(C[N+](C)(C)C1)C, target: CC1(C)C2[N+](C)(C)CCCC1C2
origin: C1CC(C)(C)[N+](C)(CC)C(C)(C)C1, cl: C[N+]1(C)CC(C)CC(C)C1, target: CC1(C)C2C(C)CC[N+](C)(C)C1C2
origin: C(N(C(C)C)CCC)C(C)C, cl: C(N(CC)CC)C, target: CC(C)N(CC)C(C)C
origin: CC1(C)NCCNC(C)CC(C)(C)NCCNC(C)C1, cl: CC(N(CC)C(C)C)C, target: C(C)(N(CC)C(C)C)C
origin: C1CCCC(N2CCCCC2)C1, cl: C(N(CC)CC)C, target: C(C)N(C(C)C)C(C)C
origin: C1CCC(N)CC1, cl: [n+]1(ccn(c1)CC)C, target: c1[n+](C)ccn1CC
origin: CC[n+]1ccn(C)c1, cl: C(C)(C)N(C(C)C)CC, target: C(C)(N(CC)C(C)C)C
origin: C1C2CC3CC1CC([N+](C)(C)C)(C2)C3, cl: CC[P+](CC)(CC)CC, target: CC[P+](CC)(CC)CC
origin: C1CC(C)[N+](CC)(CC)C(C)C1, cl: C[N+]1(C)CC(C)CC(C1)C, target: C1[N+](C)(C)CC(C)CC1C
origin: C1C2CC3CC1CC([N+](C)(C)C)(C2)C3, cl: C(C1[N+](C)(C)CCCC1)C, target: C1(CC)CCCC[N+]1(C)C
origin: C1CC(C)[N+](C)(CC)C(C)C1, cl: C1(C)CCCC([N+]1(CC)CC)C, target: C[N+]1(CC)C(C)CCCC1C
origin: C1C(C)CC(C)C[N+]1(C)C, cl: C1(C)CC(C[N+](C1)(C)C)C, target: C1CCC(C)[N+](CC)(CC)C1C
origin: C1CCC(C)[N+](C)(CC)C1C, cl: C1CC([N+](C)(CC)C(C)C1)C, target: C1C(C)[N+]2(C(C)CC1)CCCC2
origin: C1[N+](C)(C)CC(C)(C)C=CC1(C)C, cl: C1C(C)[N+](CC)(CC)CCC1, target: CC1(C)C=CC(C)(C)C[N+](C)(C)C1
origin: CC(C)N(C(C)C)CC, cl: C(C)(N(C(C)C)CC)C, target: CC[N+](CC)(CC)CC
origin: N(CCO)(CCO)CC, cl: CCN(CC)CC, target: C(C)N(C(C)C)C(C)C
origin: CC(C)N(C(C)C)CC, cl: N(C(C)C)(CC)C(C)C, target: CCN(C(C)C)C(C)C
origin: C1CNCCN1C, cl: C1CN(C)CCN(C)CCN1C, target: N1(C)CCN(C)CCN(C)CC1
origin: C1CCC(N2CCCCC2)CC1, cl: C1CN(C)CCC1, target: C1N(C)CCN(C)CCN(C)C1
origin: C12CC3CC(CC(C3)C1)[N+](C)(C)C2, cl: C1[C2C(CCCC2)CCC1, target: C1C[C@H](C)[N+](C)(C)[C@H](C)C1
origin: C1C2CC3CC(CC1C3)[N+](C)(C)C2, cl: C[N+]1(C)C2CCCC2CCC1, target: C[C@H]1CCC[C@@H](C)[N+]1(C)C
origin: C1(C)CCCC(C)[N+]1(C)C, cl: C[C@1(C)CCCC([N+]1(CC)C)C, target: [C@H]1(C)CCC[C@@H](C)[N+]1(C)C
origin: C[N+]1(C)C(C)CCCC1C, cl: C[C@1CCCC([N+]1(C)C)C, target: C1[N+](C)(C)C[C@H](C)C[C@@H]1C
origin: C1C(C)C[N+](C)(C)CC1C, cl: C1[C2CCCCC2CCC[N+]1(C)C, target: [N+]1(C)(C)C[C@H](C)C[C@H](C)C1
origin: C12CC(CC1)C1CCCC2C[N+]1(C)C, cl: C1[C2CCC(CC1)C2[N+](C)(C)C, target: [N+]1(C)(C)C[C@H](C)C[C@H](C)C1
origin: C1C2CC3CC1CC([N+](C)(C)C3)C2, cl: CC[P+](CC)(CC)CC, target: CC[P+](CC)(CC)CC
origin: C1(C)C[N+](C)(C)CC(C)C1, cl: C1C(C[N+](C)(C)CC1C)C, target: C1(C)CC(C)C[N+](C)(C)C1
origin: C1CC(C)[N+](CC)(C)C(C)C1, cl: C1C(C)[N+](C)(C(CC1)C)C, target: CC1C[N+](C)(C)CC(C)C1
origin: C(C)(C)N(CC)C(C)C, cl: [N+]1(C)(CCCCC[N+]2(C)CCCC2)CCCC1, target: C([N+](CC)(CC)CC)C
origin: CC1(C)C2CC1CCC[N+]2(C)C, cl: CC1CC(C[N+](C1)(C)C)C, target: C[N+]1(C)CC(C)CC(C)C1
origin: C1C(C)C[N+](C)(C)CC1C, cl: C1(C)CC(C)C[N+](C)(C)C1, target: CC1CC(C)C[N+](C)(C)C1
origin: C1C(C)C[N+](C)(C)CC1C, cl: C(C)[N+]1(CC)CC2C(C1)C1C=CC2C2C[N+](CC)(CC)CC21, target: C([P+](CC)(CC)CC)C
origin: C12C3C=CC(C4C[N+](CC)(CC)CC34)C1C[N+](CC)(CC)C2, cl: CC[P+](CC)(CC)CC, target: CC[P+](CC)(CC)CC
origin: C[N+](C)(C)C12CC3CC(C1)CC(C2)C3, cl: CC[P+](CC)(CC)CC, target: CC[P+](CC)(CC)CC
origin: C1C2CC3([N+](C)(C)C)CC(CC1C3)C2, cl: CC[P+](CC)(CC)CC, target: CC[P+](CC)(CC)CC
origin: N(CC)(CC)CC, cl: CC(N(CC)C(C)C)C, target: CCN(C(C)C)C(C)C
origin: C[N+]1(C)CC(C)CC(C)C1, cl: [NH2+]1CC(C)CC(C)C1, target: C1[C@H](C)C[C@H](C)C[NH2+]1
origin: C1C2CC(C)(C)CC1(C)C[N+]2(C)C, cl: [C@H2CC(C)CC2CCC[N+]1(C)C, target: [C@H]1(C)CCC[C@@H](C)[NH2+]1
origin: C(CO)N(CC)CC, cl: CC(N(CC)C(C)C)C, target: CC(N(CC)C(C)C)C
origin: C(C)N(C(C)C)C(C)C, cl: C(N(C)C)(C)C, target: C(C)(C)N(C(C)C)CC
origin: C(C)N(CCO)CC, cl: CCN(CC)CC, target: C(C)N(C(C)C)C(C)C
origin: C1CC2CCCCC2C[N+](C)(C)C1, cl: C[N+]1(C)CCC2C(C1)CCCC2, target: C[N+]1(C)CC(C)CC(C)C1
origin: C(C)(C)N(C(C)C)CC, cl: [N+]1(CCCCC[N+]2(C)CCCC2)(C)CCCC1, target: [N+](CC)(CC)(CC)CC
origin: C(C)(C)N(CC)C(C)C, cl: C([N+]1(C)CCCC1)CCCC[N+]1(C)CCCC1, target: [N+](CC)(CC)(CC)CC
origin: CC1(C)NCCNC(C)CC(C)(C)NCCNC(C)C1, cl: C(C)(C)N(CC)C(C)C, target: CC(C)N(CC)C(C)C
origin: c1c[n+](CCCC)cn1C, cl: CC(N(C(C)C)CC)C, target: C(N(C(C)C)C(C)C)C
origin: C1C2CC3CC1CC([N+](C)(C)C)(C2)C3, cl: CC1(C)CCCC([N+]1(C)CC)(C)C, target: C1(C)(C)[N+](CC)(C)C(C)(C)CCC1
origin: CCCC[n+]1ccn(C)c1, cl: CC(C)N(CC)C(C)C, target: CC(C)N(C(C)C)CC
origin: [N+]1(C)(C)CC(C)CC(C)C1, cl: C[C@1CCCC(C)[N+]1(C)C, target: C1[C@H](C)[N+](CC)(CC)[C@H](C)CC1
origin: C1C2CC3CC1CC([N+](C)(C)C)(C2)C3, cl: CC1CC(C[N+](C)(C)C1)C, target: C[N+]1(C)CC(C)CC(C)C1
origin: C(C)([n+]1ccn(C)c1)C, cl: CC(N(CC)C(C)C)C, target: C(C)N(C(C)C)C(C)C
origin: C(C)(C)N(C(C)C)CC, cl: CC(N(CC)C(C)C)C, target: C(C)(N(C(C)C)CC)C
origin: CC(C)N(CC)C(C)C, cl: C1C(C[N+](C)(CC1C)C)C, target: [N+]1(C)(C)CC(C)CC(C)C1
origin: C(CCCCCCCCCCCC)CCC[N+](C)(C)C, cl: CCN(CC)CC, target: C(C)(N(CC)C(C)C)C
origin: C(CO)N(CCO)C, cl: [N+]1(C)(C)CC(CC(C1)C)C, target: CC1CC(C)C[N+](C)(C)C1
origin: Cn1c(C)[n+](C)cc1, cl: CC[N+](CC)(CC)CC, target: CC[N+](CC)(CC)CC
origin: CC(C)N(C(C)C)CC, cl: CC(C)N(C(C)C)CC, target: C(C)N(C(C)C)C(C)C
origin: CC1(C)NCCNC(C)CC(C)(C)NCCNC(C)C1, cl: CC(C)N(C(C)C)CC, target: CC(N(C(C)C)CC)C
origin: C1CC(C)[N+](C)(CC)C(C)C1, cl: C[C@1CCCC([N+]1(CC)CC)C, target: C[C@@H]1C[NH2+]C[C@@H](C)C1
origin: C1C(C)C[N+](C)(C)CC1C, cl: [C@@[N+]1(CC)CCCC(C)(C)C1, target: [C@@H]1(C)[NH2+][C@H](C)CCC1
origin: C1(C)[N+](CC)(CC)C(C)CCC1, cl: C1CC([N+](C)(C)C(C1)C)C, target: CC1CCCC(C)[N+]1(C)C
origin: C(C)[N+]1(CC)C(C)CCCC1C, cl: CC1CC(C[N+](C)(C1)C)C, target: [N+]1(CC)(CC)C(C)CCCC1C
origin: C12C3C[N+](CC)(CC)CC3C(C3C1C[N+](CC)(CC)C3)C=C2, cl: C1(C)CC(C[N+](C1)(C)C)C, target: C1CC(C)[N+](CC)(C)C(C)C1
origin: C1CCCC(N2CCCCC2)C1, cl: c1n(C)c[n+](c1)CCCC, target: C([n+]1cn(C)cc1)C
origin: C1C(C)CC(C)C[N+]1(C)C, cl: [N+]1(C)(C)CC(C)CC(C1)C, target: C1C(C)C[N+](C)(C)CC1C
origin: C(N)CNCCNCCNCCN, cl: C(CNCCN)NCCN, target: NCCNCCNCCN
origin: C(N)CNCCNCCNCCN, cl: C(CNCCNCCN)NCCN, target: N(CCN)CCCNCCN
origin: C1(C)(C)NCCNC(C)CC(C)(C)NCCNC(C)C1, cl: N1CCNC(C)CC(NCCNC(C)(CC1(C)C)C)C, target: N1CCN[C@@H](C)CC(C)(C)NCCN[C@@H](C)CC1(C)C
origin: CC1(C)NCCNC(C)CC(C)(C)NCCNC(C)C1, cl: C1NC(C)(CC(C)NCCNC(C)(C)CC(C)NC1)C, target: CC1(C)NCCN[C@@H](C)CC(C)(C)NCCN[C@@H](C)C1
origin: C1C(C)C[N+](C)(C)CC1C, cl: C1[N+]2(CCCC[N+]34CCN(CC4)CC3)CCN(CC2)C1, target: [C@@H]1(C)C[C@H](C)C[N+](C)(C)C1
origin: CC1CC(C)C[N+](C)(C)C1, cl: C[C@1(C)CCCC(C)(C)[N+]1(CC)CC, target: C[N+]1(C)C[C@@H](C)C[C@H](C)C1
origin: C1CC2CCC[N+](C)(C)C2CC1, cl: C1C(C)[N+](CCC1)(C)CC, target: CC1C[N+](C)(C)CC(C)C1
origin: C1C(C)C[N+](C)(C)CC1C, cl: [N+]1(C)(C)CC(CC(C1)C)C, target: C1CC(C)[N+](CC)(CC)C(C)C1
origin: C1C2CC3CC(CC1([N+](C)(C)C)C3)C2, cl: C12[N+](C)(CCCC(C)C1)C2(C)C, target: C12[N+](C)(C)C(CCC1)CCC2
origin: C1C(C)[N+](CC)(CC)C(C)CC1, cl: C(C)[N+]1(CC)C(CCCC1C)C, target: CC[N+]1(CC)C(C)CCCC1C
origin: C1C(C)C[N+](C)(C)CC1C, cl: C1[N+](C)(C)CC(C)CC1C, target: C1(C)CC(C)C[N+](C)(C)C1
origin: C1(C)CC(C)C[N+](C)(C)C1, cl: CC[P+](CC)(CC)CC, target: CC[P+](CC)(CC)CC
origin: C1(C)CC(C)C[N+](C)(C)C1, cl: C1CCC([N+](C1C)(C)C)C, target: C1CCC(C)[N+](C)(C)C1C
origin: C[N+]1(C)CC(C)CC(C)C1, cl: C1(C)CC(C[N+](C)(C)C1)C, target: C1C(C)(C)[N+](CC)(C)C(C)(C)CC1
origin: C1CC2CCC[N+](C)(C)C2CC1, cl: CC1[N+](CC)(CC)C(CCC1)C, target: C1CC(C)[N+](CC)(CC)C(C)C1
origin: C1C2CC3C[N+](C)(C)C(CC1C3)C2, cl: C1CCC2CCC[N+](C)(C)C2C1, target: C1C(C)[N+](C)(C)C(C)CC1
origin: C1CC2C(CC1)CCC[N+](C)(C)C2, cl: C1CC2C(CCC[N+]2(C)C)CC1, target: C12C(C)(C)C([N+](C)(C)CCC1)C2
origin: C1C2CCCCC2[N+](C)(C)CC1, cl: C[N+]1(C)CCC2CCCC2CC1, target: C12[N+](C)(C)CC(C)(CC(C)(C)C1)C2
origin: [N+]1(C)(C)CC(C)CC(C)C1, cl: C1(C)C[N+](C)(C)CC(C1)C, target: C1CC[N+](C)(C)C2C(C)(C)C1C2
